date_q,investor,issuer,asset_class,asset_class_code,censored,position_residency,restatement_nat,restatement_uw,restatement_nat_uw
2020q4,FIN,KWT,Equity (All),EF,0,0,.0000873225859375,.0773971770834632,.0777181204600968
2020q4,FIN,LAO,Debt (All),B,0,0,0,.0028772572417781,.0028772572417781
2020q4,FIN,LAO,Equity (All),EF,0,0,0,0,0
2020q4,FIN,LBN,Debt (All),B,0,.0069999998007813,.0069999998007813,.0140099729649058,.0140099729649058
2020q4,FIN,LBN,Equity (All),EF,0,0,0,1.40048497736e-07,1.40048497736e-07
2020q4,FIN,LBR,Debt (All),B,0,0,0,.0196487575327826,0
2020q4,FIN,LBR,Equity (All),EF,0,.0029999999528809,0,.0130244486440506,0
2020q4,FIN,LBY,Debt (All),B,0,0,0,0,0
2020q4,FIN,LBY,Equity (All),EF,0,0,0,0,0
2020q4,FIN,LCA,Debt (All),B,0,0,0,0,0
2020q4,FIN,LCA,Equity (All),EF,0,0,0,0,0
2020q4,FIN,LIE,Debt (All),B,0,0,0,2.23938087690e-06,.0001066229331837
2020q4,FIN,LIE,Equity (All),EF,0,.0189999993874512,.0189999993874512,.0188475942683105,.0188475971470318
2020q4,FIN,LKA,Debt (All),B,0,.033000001171875,.033000001171875,.0747874332752657,.0747874332752657
2020q4,FIN,LKA,Equity (All),EF,0,0,0,.0053493066177136,.0050606724696151
2020q4,FIN,LSO,Debt (All),B,0,0,0,0,0
2020q4,FIN,LSO,Equity (All),EF,0,0,0,0,0
2020q4,FIN,LTU,Debt (All),B,0,.0459999994765625,.0459999994765625,.047449373444308,.047449373444308
2020q4,FIN,LTU,Equity (All),EF,0,.011999999598618,.011999999598618,.0118892606995007,.0118892606995007
2020q4,FIN,LUX,Debt (All),B,0,2.002000033521906,1.466036604662992,2.588172308395404,1.854623693238305
2020q4,FIN,LUX,Equity (All),EF,0,45.7579062858575,46.49447247548013,.3789078497975116,1.029400710086779
2020q4,FIN,LVA,Debt (All),B,0,.0149999999260273,.0232211188046875,.0160771721292966,.0326964672696713
2020q4,FIN,LVA,Equity (All),EF,0,.0149999994726868,.0222184848368225,.015014074349,.0306744308844576
2020q4,FIN,MAC,Debt (All),B,0,.005,0,.0068465954009877,.0002910411601582
2020q4,FIN,MAC,Equity (All),EF,0,0,.0001611435546875,0,.0023628536595542
2020q4,FIN,MAR,Debt (All),B,0,.09200000075,.09200000075,.1095118904070973,.1095118904070973
2020q4,FIN,MAR,Equity (All),EF,0,0,0,.0122928224033246,.0078244308483338
2020q4,FIN,MCO,Debt (All),B,0,0,.0004585849227109,0,.0017101933114642
2020q4,FIN,MCO,Equity (All),EF,0,0,.0035028548527222,0,.0038215424418161
2020q4,FIN,MDA,Debt (All),B,0,0,0,0,0
2020q4,FIN,MDA,Equity (All),EF,0,0,0,0,0
2020q4,FIN,MDG,Debt (All),B,0,0,0,0,0
2020q4,FIN,MDG,Equity (All),EF,0,0,0,0,0
2020q4,FIN,MDV,Debt (All),B,0,0,0,.0000117474094162,.0000117494242272
2020q4,FIN,MDV,Equity (All),EF,0,0,0,0,0
2020q4,FIN,MEX,Debt (All),B,0,.5697353052890625,.5937163621484375,1.055624113872526,1.069372588184433
2020q4,FIN,MEX,Equity (All),EF,0,.1169999931998093,.1206205873854992,.4526957717370572,.4179188807407923
2020q4,FIN,MHL,Debt (All),B,0,.0739999991060047,.00021513246875,.1167986140574814,.0002003784224999
2020q4,FIN,MHL,Equity (All),EF,0,.0120000000281648,.000291891758131,.0110814697595206,.0003315080603595
2020q4,FIN,MKD,Debt (All),B,0,.06299999775,.06299999775,.0656825240196196,.0656825240196196
2020q4,FIN,MKD,Equity (All),EF,0,0,0,0,0
2020q4,FIN,MLI,Debt (All),B,0,0,0,0,0
2020q4,FIN,MLI,Equity (All),EF,0,0,0,0,0
2020q4,FIN,MLT,Debt (All),B,0,.0189999989505787,.0124908063476562,.0196074277428502,.0131589618124904
2020q4,FIN,MLT,Equity (All),EF,0,.0929999987259827,.0733054098544617,.023653187838146,.0754395544645586
2020q4,FIN,MMR,Debt (All),B,0,0,0,0,0
2020q4,FIN,MMR,Equity (All),EF,0,0,0,0,0
2020q4,FIN,MNE,Debt (All),B,0,.0650000009375,.0650000009375,.0658841017593969,.0658841017593969
2020q4,FIN,MNE,Equity (All),EF,0,0,0,0,0
2020q4,FIN,MNG,Debt (All),B,0,.01399999978125,.01399999978125,.0241309086323013,.0243002045740209
2020q4,FIN,MNG,Equity (All),EF,0,0,3.13063376617e-06,0,3.24561243104e-06
2020q4,FIN,MOZ,Debt (All),B,0,.002,.002,.0104165500295503,.0104165500295503
2020q4,FIN,MOZ,Equity (All),EF,0,0,0,0,0
2020q4,FIN,MRT,Debt (All),B,0,0,0,0,0
2020q4,FIN,MRT,Equity (All),EF,0,0,0,0,0
2020q4,FIN,MSR,Debt (All),B,0,0,0,0,0
2020q4,FIN,MSR,Equity (All),EF,0,0,0,0,0
2020q4,FIN,MTQ,Debt (All),B,0,0,0,0,0
2020q4,FIN,MTQ,Equity (All),EF,0,0,0,0,0
2020q4,FIN,MUS,Debt (All),B,0,.00899999965625,.0010488230625,.0334159916978095,.0069920550968595
2020q4,FIN,MUS,Equity (All),EF,0,.0059999999337933,.005057196134721,.0079317537694672,.0054487382185224
2020q4,FIN,MWI,Debt (All),B,0,0,0,0,0
2020q4,FIN,MWI,Equity (All),EF,0,0,0,0,0
2020q4,FIN,MYS,Debt (All),B,0,.1479999940625,.1566551884375,.3299421734345234,.3701322494428529
2020q4,FIN,MYS,Equity (All),EF,0,.0810000037204342,.0792524050342762,.3840033104068679,.3606453298920987
2020q4,FIN,MYT,Debt (All),B,0,0,0,0,0
2020q4,FIN,MYT,Equity (All),EF,0,0,0,0,0
2020q4,FIN,NAM,Debt (All),B,0,.037999998375,.037999998375,.0405874707223309,.0405874707223309
2020q4,FIN,NAM,Equity (All),EF,0,0,0,8.29197767639e-06,0
2020q4,FIN,NER,Debt (All),B,0,0,0,0,0
2020q4,FIN,NER,Equity (All),EF,0,0,0,0,0
2020q4,FIN,NFK,Debt (All),B,0,0,0,0,0
2020q4,FIN,NFK,Equity (All),EF,0,0,0,0,0
2020q4,FIN,NGA,Debt (All),B,0,.051000002,.051000002,.1058691264463724,.1062415053306705
2020q4,FIN,NGA,Equity (All),EF,0,0,0,.008764983126586,.0041218531664939
2020q4,FIN,NIC,Debt (All),B,0,0,0,0,0
2020q4,FIN,NIC,Equity (All),EF,0,0,0,0,0
2020q4,FIN,NIU,Debt (All),B,0,0,0,0,0
2020q4,FIN,NIU,Equity (All),EF,0,0,0,0,0
2020q4,FIN,NLD,Debt (All),B,0,8.542332108891548,5.442616755948385,9.658917949934064,6.086763082331599
2020q4,FIN,NLD,Equity (All),EF,0,2.453965079630425,2.218330271985281,3.104775544079736,2.638384951454858
2020q4,FIN,NOR,Debt (All),B,0,6.283071161250779,6.313804491174486,6.573534605621292,6.587950787283355
2020q4,FIN,NOR,Equity (All),EF,0,2.171982731729046,2.053776082035984,2.309764142101593,2.199113705392572
2020q4,FIN,NPL,Debt (All),B,0,0,0,0,0
2020q4,FIN,NPL,Equity (All),EF,0,0,0,0,0
2020q4,FIN,NZL,Debt (All),B,0,.16199999475,.0701257475,.1683529424303128,.0737506835531314
2020q4,FIN,NZL,Equity (All),EF,0,.0300000013924866,.0297326964907191,.0605245108929027,.0601983023788995
2020q4,FIN,OMN,Debt (All),B,0,.081999995046875,.081999995046875,.1495670697794126,.1561025775054822
2020q4,FIN,OMN,Equity (All),EF,0,0,0,.0029991472303101,.0029991472303101
2020q4,FIN,OTH,Debt (All),B,0,0,0,0,0
2020q4,FIN,OTH,Equity (All),EF,0,0,0,0,0
2020q4,FIN,PAK,Debt (All),B,0,.03000000015625,.03000000015625,.0458013100146196,.0458013100146196
2020q4,FIN,PAK,Equity (All),EF,0,.021999998453125,.021999998453125,.0247665127177269,.0234470711691231
2020q4,FIN,PAN,Debt (All),B,0,.066000000140625,.0545206226875,.1697092326012784,.1360127924769871
2020q4,FIN,PAN,Equity (All),EF,0,.0099999999053467,.0000129812631653,.0209391028038424,.0018600843692139
2020q4,FIN,PCN,Debt (All),B,0,0,0,0,0
2020q4,FIN,PCN,Equity (All),EF,0,0,0,0,0
2020q4,FIN,PER,Debt (All),B,0,.1370000014375,.133127806125,.3159454004746365,.3032566263198717
2020q4,FIN,PER,Equity (All),EF,0,.0119999994279303,.0231760324440436,.0167395879739369,.0579197964772517
2020q4,FIN,PHL,Debt (All),B,0,.075999997078125,.079680822484375,.1543494619662979,.1601496473336629
2020q4,FIN,PHL,Equity (All),EF,0,.0479999998812256,.0481309667406006,.2026166470012094,.2024560270941929
2020q4,FIN,PLW,Debt (All),B,0,0,0,0,0
2020q4,FIN,PLW,Equity (All),EF,0,0,0,0,0
2020q4,FIN,PNG,Debt (All),B,0,.005,.005,.0104034049488022,.0104034049488022
2020q4,FIN,PNG,Equity (All),EF,0,.0009999999467773,4.52019677734e-06,.0011731561569276,4.63879312134e-06
2020q4,FIN,POL,Debt (All),B,0,.3460000177558594,.322803721140625,.4783612090087574,.4534078014223664
2020q4,FIN,POL,Equity (All),EF,0,.0620000007118939,.0599857610202435,.207942681854407,.1968811997610585
2020q4,FIN,PRI,Debt (All),B,0,0,1.49865493774e-07,9.09412844448e-07,1.39070909720e-06
2020q4,FIN,PRI,Equity (All),EF,0,0,0,.0073280479948599,.0072231742290759
2020q4,FIN,PRK,Debt (All),B,0,0,0,0,0
2020q4,FIN,PRK,Equity (All),EF,0,0,0,0,0
2020q4,FIN,PRT,Debt (All),B,0,.5379999806348877,.5896603542064667,.5811135016006053,.6416020377679709
2020q4,FIN,PRT,Equity (All),EF,0,.062999998440114,.0651043091547136,.1034552611306535,.1125934580948417
2020q4,FIN,PRY,Debt (All),B,0,.03200000009375,.03200000009375,.0663211913231617,.0661487117039693
2020q4,FIN,PRY,Equity (All),EF,0,0,0,0,0
2020q4,FIN,QAT,Debt (All),B,0,.10400000509375,.1420689190625,.1957741800639199,.2522783704500669
2020q4,FIN,QAT,Equity (All),EF,0,.001,.001,.1078251438996436,.1079045791356098
2020q4,FIN,REU,Debt (All),B,0,0,0,0,0
2020q4,FIN,REU,Equity (All),EF,0,0,0,0,.0003464481616211
2020q4,FIN,ROU,Debt (All),B,0,.2820000097075195,.2820000097075195,.4128880844240295,.4117356129264129
2020q4,FIN,ROU,Equity (All),EF,0,.0039999997944336,.0033305051694336,.0200184785634135,.015275647949108
2020q4,FIN,RUS,Debt (All),B,0,.28599997803125,.334065073765625,.5126986522010147,.6035851457890153
2020q4,FIN,RUS,Equity (All),EF,0,.4660000040167389,.4919762397711487,.9281180995899817,.9555906201316485
2020q4,FIN,RWA,Debt (All),B,0,.00399999975,.00399999975,.0041597558435974,.0041597558435974
2020q4,FIN,RWA,Equity (All),EF,0,0,0,.0000304585641632,.0000304585641632
2020q4,FIN,SAU,Debt (All),B,0,.13800000125,.1689420999375,.2308282368982991,.2840938259082319
2020q4,FIN,SAU,Equity (All),EF,0,0,.0001282629141846,.3112574028178124,.3206990662350659
2020q4,FIN,SDN,Debt (All),B,0,0,0,0,0
2020q4,FIN,SDN,Equity (All),EF,0,0,0,0,0
2020q4,FIN,SEN,Debt (All),B,0,.0459999995625,.0459999995625,.060494463267758,.060494463267758
2020q4,FIN,SEN,Equity (All),EF,0,0,0,.0000482473626361,.0000482473626361
2020q4,FIN,SGP,Debt (All),B,0,.0969999983234863,.1285454352453613,.1534366361714982,.1679476205771739
2020q4,FIN,SGP,Equity (All),EF,0,.2350000046023026,.2566911091395073,.4872813955643063,.4173844362540751
2020q4,FIN,SHN,Debt (All),B,0,0,0,0,0
2020q4,FIN,SHN,Equity (All),EF,0,0,0,0,0
2020q4,FIN,SLB,Debt (All),B,0,0,0,0,0
2020q4,FIN,SLB,Equity (All),EF,0,0,0,0,0
2020q4,FIN,SLE,Debt (All),B,0,0,0,0,0
2020q4,FIN,SLE,Equity (All),EF,0,0,0,0,0
2020q4,FIN,SLV,Debt (All),B,0,.0180000000625,.0180000000625,.0468115502298512,.0468200722115292
2020q4,FIN,SLV,Equity (All),EF,0,0,0,0,0
2020q4,FIN,SMR,Debt (All),B,0,0,0,-.0000118290388794,-.0000118290388794
2020q4,FIN,SMR,Equity (All),EF,0,0,0,0,0
2020q4,FIN,SOM,Debt (All),B,0,0,0,0,0
2020q4,FIN,SOM,Equity (All),EF,0,0,0,0,0
2020q4,FIN,SPM,Debt (All),B,0,0,0,0,0
2020q4,FIN,SPM,Equity (All),EF,0,0,0,0,0
2020q4,FIN,SRB,Debt (All),B,0,.071999998,.071999998,.1023991144067599,.1023991144067599
2020q4,FIN,SRB,Equity (All),EF,0,0,0,-2.43010375977e-06,0
2020q4,FIN,SSD,Debt (All),B,0,0,0,0,0
2020q4,FIN,SSD,Equity (All),EF,0,0,0,0,0
2020q4,FIN,STP,Debt (All),B,0,0,0,0,0
2020q4,FIN,STP,Equity (All),EF,0,0,0,0,0
2020q4,FIN,SUR,Debt (All),B,0,0,0,.0014706876188927,.0014706876188927
2020q4,FIN,SUR,Equity (All),EF,0,0,0,0,0
2020q4,FIN,SVK,Debt (All),B,0,.08899999975,.068453041,.1102436097958089,.0888532906545534
2020q4,FIN,SVK,Equity (All),EF,0,0,0,0,0
2020q4,FIN,SVN,Debt (All),B,0,.057999997375,.057999997375,.061797924161003,.0602073371719521
2020q4,FIN,SVN,Equity (All),EF,0,.0070000001318512,.0070000001318512,.011147833466107,.0111454033623473
2020q4,FIN,SWE,Debt (All),B,0,15.49674432808641,15.00010335911804,16.4498925538834,15.61002789210648
2020q4,FIN,SWE,Equity (All),EF,0,14.19619249589458,14.21394360293136,14.92650926181123,14.94011557010309
2020q4,FIN,SWZ,Debt (All),B,0,0,0,0,0
2020q4,FIN,SWZ,Equity (All),EF,0,0,0,0,0
2020q4,FIN,SXM,Debt (All),B,0,0,0,0,0
2020q4,FIN,SXM,Equity (All),EF,0,0,0,0,0
2020q4,FIN,SYC,Debt (All),B,0,0,0,.0000325732176604,.0000325732176604
2020q4,FIN,SYC,Equity (All),EF,0,0,0,0,0
2020q4,FIN,SYR,Debt (All),B,0,0,0,0,0
2020q4,FIN,SYR,Equity (All),EF,0,0,0,0,0
2020q4,FIN,TCA,Debt (All),B,0,0,0,0,0
2020q4,FIN,TCA,Equity (All),EF,0,0,0,0,0
2020q4,FIN,TCD,Debt (All),B,0,0,0,0,0
2020q4,FIN,TCD,Equity (All),EF,0,0,0,0,0
2020q4,FIN,TGO,Debt (All),B,0,.002999999875,.002999999875,.0051419781061393,.0051419782140977
2020q4,FIN,TGO,Equity (All),EF,0,0,0,5.99672225070e-06,5.99672225070e-06
2020q4,FIN,THA,Debt (All),B,0,.13300000515625,.13891257821875,.3269894487754019,.3390341168658242
2020q4,FIN,THA,Equity (All),EF,0,.11800000162029,.1251666189879048,.5049416528846221,.5052443188601419
2020q4,FIN,TJK,Debt (All),B,0,0,0,.0078111610542908,.0078111610542908
2020q4,FIN,TJK,Equity (All),EF,0,0,0,0,0
2020q4,FIN,TKL,Debt (All),B,0,0,0,0,0
2020q4,FIN,TKL,Equity (All),EF,0,0,0,0,0
2020q4,FIN,TKM,Debt (All),B,0,0,0,0,0
2020q4,FIN,TKM,Equity (All),EF,0,0,0,0,0
2020q4,FIN,TLS,Debt (All),B,0,0,0,0,0
2020q4,FIN,TLS,Equity (All),EF,0,0,0,0,0
2020q4,FIN,TON,Debt (All),B,0,0,0,0,0
2020q4,FIN,TON,Equity (All),EF,0,0,0,0,0
2020q4,FIN,TTO,Debt (All),B,0,.00999999890625,.00999999890625,.0158690782191408,.0158690782191408
2020q4,FIN,TTO,Equity (All),EF,0,0,0,0,0
2020q4,FIN,TUN,Debt (All),B,0,.03200000075,.03200000075,.0410864040898601,.0410864040898601
2020q4,FIN,TUN,Equity (All),EF,0,0,0,.0000113481969368,.0000113481969368
2020q4,FIN,TUR,Debt (All),B,0,.207999990359375,.206788766578125,.3851351589110767,.3737241670292529
2020q4,FIN,TUR,Equity (All),EF,0,.0509999983700943,.048684624734148,.1521910709772535,.1443391810063397
2020q4,FIN,TUV,Debt (All),B,0,0,0,0,0
2020q4,FIN,TUV,Equity (All),EF,0,0,0,0,0
2020q4,FIN,TWN,Debt (All),B,0,0,.0013649298125,1.97336185382e-06,.0042247310044672
2020q4,FIN,TWN,Equity (All),EF,0,.6138880233790512,.648749483783453,3.416494232776259,3.584290315419124
2020q4,FIN,TZA,Debt (All),B,0,0,0,5.49565181136e-11,5.49565181136e-11
2020q4,FIN,TZA,Equity (All),EF,0,0,0,4.67438344566e-06,4.81760573387e-09
2020q4,FIN,UGA,Debt (All),B,0,.03999999775,.03999999775,.0517721525447357,.0517721525447357
2020q4,FIN,UGA,Equity (All),EF,0,0,0,3.12863567111e-08,1.82225671597e-12
2020q4,FIN,UKR,Debt (All),B,0,.12300000175,.125631131890625,.234763525687289,.2560730361896287
2020q4,FIN,UKR,Equity (All),EF,0,.0089999992420654,.0090229076562176,.0089999992420654,.0091307482315273
2020q4,FIN,URY,Debt (All),B,0,.161000008375,.165070176625,.2389808520602049,.2436711231298019
2020q4,FIN,URY,Equity (All),EF,0,0,.0385272896027374,0,.1224954182880574
2020q4,FIN,USA,Debt (All),B,0,12.03793052935592,12.08729520088963,23.11603750411997,22.85369742389562
2020q4,FIN,USA,Equity (All),EF,0,52.10834939189601,53.09638820940664,47.85615488231227,49.30914980367213
2020q4,FIN,UZB,Debt (All),B,0,.05400000175,.0514895785,.0619769889639441,.0587698103722319
2020q4,FIN,UZB,Equity (All),EF,0,0,0,0,0
2020q4,FIN,VAT,Debt (All),B,0,0,0,0,0
2020q4,FIN,VAT,Equity (All),EF,0,0,0,0,0
2020q4,FIN,VCT,Debt (All),B,0,0,0,0,0
2020q4,FIN,VCT,Equity (All),EF,0,0,0,0,0
2020q4,FIN,VEN,Debt (All),B,0,.0020000000292969,.0029307477480469,.0078979909179824,.0147910142350972
2020q4,FIN,VEN,Equity (All),EF,0,0,0,2.40338420868e-09,2.40338420868e-09
2020q4,FIN,VGB,Debt (All),B,0,.12699999990625,.0949332457733059,.2654458024395515,.1164047209235827
2020q4,FIN,VGB,Equity (All),EF,0,.2809999865290446,.2736857165932999,.3164524284817019,.305530465862727
2020q4,FIN,VIR,Debt (All),B,0,0,0,1.63661619125e-06,1.67059262120e-09
2020q4,FIN,VIR,Equity (All),EF,0,.0560000036079102,.0560000036079102,.0560000090064084,.0560000090064084
2020q4,FIN,VNM,Debt (All),B,0,.022,.022,.02446453760173,.02446453760173
2020q4,FIN,VNM,Equity (All),EF,0,.6279999969285908,.6216650582654247,.6575144267869881,.6507680624479432
2020q4,FIN,VUT,Debt (All),B,0,0,0,0,0
2020q4,FIN,VUT,Equity (All),EF,0,0,0,0,0
2020q4,FIN,WSM,Debt (All),B,0,0,0,0,0
2020q4,FIN,WSM,Equity (All),EF,0,0,0,0,0
2020q4,FIN,XSN,Debt (All),B,0,3.109391695160362,3.091731662160362,3.201051632382427,3.201051632382427
2020q4,FIN,XSN,Equity (All),EF,0,0,0,.0000737632912199,.0000737632912199
2020q4,FIN,YEM,Debt (All),B,0,0,0,0,0
2020q4,FIN,YEM,Equity (All),EF,0,0,0,0,0
2020q4,FIN,ZAF,Debt (All),B,0,.2809999875499573,.3053762892530823,.5465957564139293,.5996423498090355
2020q4,FIN,ZAF,Equity (All),EF,0,.1609999917399855,.2609423852930503,.8847038846070795,.9960314191339033
2020q4,FIN,ZMB,Debt (All),B,0,.00599999984375,.00599999984375,.0260049709666923,.0260049709666923
2020q4,FIN,ZMB,Equity (All),EF,0,0,0,.0001392403387756,.0001392403387756
2020q4,FIN,ZWE,Debt (All),B,0,0,0,.0000444996037598,.0000444996037598
2020q4,FIN,ZWE,Equity (All),EF,0,0,0,5.61768413680e-08,5.61768413680e-08
2020q4,FRA,ABW,Debt (All),B,0,0,0,.0013872342919922,.0013872342919922
2020q4,FRA,ABW,Equity (All),EF,0,0,0,0,0
2020q4,FRA,AFG,Debt (All),B,0,0,0,0,0
2020q4,FRA,AFG,Equity (All),EF,0,0,0,0,0
2020q4,FRA,AGO,Debt (All),B,0,.0122379997832031,.0122379997832031,.1131721687227783,.1177574444830844
2020q4,FRA,AGO,Equity (All),EF,0,0,0,0,0
2020q4,FRA,AIA,Debt (All),B,0,0,0,0,0
2020q4,FRA,AIA,Equity (All),EF,0,0,0,0,0
2020q4,FRA,ALB,Debt (All),B,0,.012047000375,.012047000375,.0236658385479698,.0236658385479698
2020q4,FRA,ALB,Equity (All),EF,0,0,0,0,0
2020q4,FRA,AND,Debt (All),B,0,.009066,.0257173248476563,.0096853824934216,.0277669652697697
2020q4,FRA,AND,Equity (All),EF,0,0,0,0,0
2020q4,FRA,ANT,Debt (All),B,0,0,0,0,0
2020q4,FRA,ANT,Equity (All),EF,0,0,0,0,0
2020q4,FRA,ARE,Debt (All),B,0,.5202842759017334,.8585498006480713,1.003018014916561,1.592202357767406
2020q4,FRA,ARE,Equity (All),EF,0,.0874290027368164,.3803820620301375,.1465765501094323,.4518374240533108
2020q4,FRA,ARG,Debt (All),B,0,.2903464362271875,.3802863978512109,.6655355175689668,.7548726025082312
2020q4,FRA,ARG,Equity (All),EF,0,.042955471879364,.1469143934674072,.0458976434639343,.3269743650707826
2020q4,FRA,ARM,Debt (All),B,0,.0039490000625,.0064971700625,.013529050311208,.0194407459000752
2020q4,FRA,ARM,Equity (All),EF,0,0,0,0,0
2020q4,FRA,ASM,Debt (All),B,0,0,0,4.86108365350e-06,4.86108365350e-06
2020q4,FRA,ASM,Equity (All),EF,0,0,0,0,0
2020q4,FRA,ATF,Debt (All),B,0,0,0,0,0
2020q4,FRA,ATF,Equity (All),EF,0,0,0,0,0
2020q4,FRA,ATG,Debt (All),B,0,0,0,0,0
2020q4,FRA,ATG,Equity (All),EF,0,.0004340000397949,0,.0004340000397949,0
2020q4,FRA,AUS,Debt (All),B,0,27.91686027683482,31.11404817129775,28.60286829398595,31.71075779548458
2020q4,FRA,AUS,Equity (All),EF,0,1.272855727675064,3.494505097985921,2.906907362793555,5.00983312512712
2020q4,FRA,AUT,Debt (All),B,0,33.13086261880658,31.87482039305622,33.58100514577819,32.25020386421168
2020q4,FRA,AUT,Equity (All),EF,0,2.194169848953537,2.261560963874329,2.488093653345009,2.549819815296359
2020q4,FRA,AZE,Debt (All),B,0,.053384438609375,.0544741073027344,.1231828804275811,.126700891281524
2020q4,FRA,AZE,Equity (All),EF,0,0,-.0016735697958984,0,-.00131676670681
2020q4,FRA,BDI,Debt (All),B,0,.01775100040625,.01775100040625,.0365490481725435,.0365436401098475
2020q4,FRA,BDI,Equity (All),EF,0,0,0,0,0
2020q4,FRA,BEL,Debt (All),B,0,69.12410956039264,87.62924006215802,69.33552869491244,88.3261112071379
2020q4,FRA,BEL,Equity (All),EF,0,14.42604920167511,18.82575215083781,12.66971466405985,17.69033289545199
2020q4,FRA,BEN,Debt (All),B,0,.000342,.000342,.0122473894201186,.0122473894201186
2020q4,FRA,BEN,Equity (All),EF,0,0,.0017806550979004,0,.0018938353796101
2020q4,FRA,BES,Debt (All),B,0,0,0,0,0
2020q4,FRA,BES,Equity (All),EF,0,0,0,0,0
2020q4,FRA,BFA,Debt (All),B,0,0,0,0,0
2020q4,FRA,BFA,Equity (All),EF,0,0,0,-2.59286840820e-06,-2.59286840820e-06
2020q4,FRA,BGD,Debt (All),B,0,0,0,0,0
2020q4,FRA,BGD,Equity (All),EF,0,.001376999875,.0027005076816406,.0065813703841905,.0071741198057217
2020q4,FRA,BGR,Debt (All),B,0,.2957975526826172,.2957975526826172,.3141632760955331,.3141632761466481
2020q4,FRA,BGR,Equity (All),EF,0,.003747,.003747,.0037506210299345,.0037506210299345
2020q4,FRA,BHR,Debt (All),B,0,.073777707,.0837558051875,.2191823123100527,.2286046595994607
2020q4,FRA,BHR,Equity (All),EF,0,-3.225546136,-3.224699136,-3.223247184850464,-3.222400184850463
2020q4,FRA,BHS,Debt (All),B,0,.0146149996466861,.0570979222497134,.0524101208424351,.1124294075743573
2020q4,FRA,BHS,Equity (All),EF,0,.0542427592229004,.0606811135864258,.0167092689937191,.0640697545373822
2020q4,FRA,BIH,Debt (All),B,0,1.99999987793e-06,1.99999987793e-06,.0000753084121857,.0000753084121857
2020q4,FRA,BIH,Equity (All),EF,0,0,0,0,0
2020q4,FRA,BLR,Debt (All),B,0,.016301000671875,.016301000671875,.0564944183555654,.0564944183555654
2020q4,FRA,BLR,Equity (All),EF,0,0,0,0,0
2020q4,FRA,BLZ,Debt (All),B,0,.0002129999902344,.0002129999902344,.0032598911565857,.0032598911565857
2020q4,FRA,BLZ,Equity (All),EF,0,0,0,.0031477346930618,0
2020q4,FRA,BMU,Debt (All),B,0,.3996926731867676,1.543955954693298,.7402666782255859,1.820057763912382
2020q4,FRA,BMU,Equity (All),EF,0,.877604890212221,.6365772111999304,1.645678347962841,.94002881659465
2020q4,FRA,BOL,Debt (All),B,0,.004648999999939,.004648999999939,.0193480921208072,.0193480921208072
2020q4,FRA,BOL,Equity (All),EF,0,0,4.37725830078e-06,0,4.37725830078e-06
2020q4,FRA,BRA,Debt (All),B,0,1.776739612208008,2.41321442276902,2.65780213629582,3.961756561348074
2020q4,FRA,BRA,Equity (All),EF,0,3.85115089209127,3.389431318978124,4.982493740711863,4.423860102653557
2020q4,FRA,BRB,Debt (All),B,0,.0051360005,.0051360005,.0066763560911667,.0073807543494115
2020q4,FRA,BRB,Equity (All),EF,0,0,0,0,0
2020q4,FRA,BRN,Debt (All),B,0,0,0,0,0
2020q4,FRA,BRN,Equity (All),EF,0,0,0,0,0
2020q4,FRA,BTN,Debt (All),B,0,0,0,0,0
2020q4,FRA,BTN,Equity (All),EF,0,0,0,0,0
2020q4,FRA,BWA,Debt (All),B,0,0,0,-5.83558003120e-08,-5.83558003120e-08
2020q4,FRA,BWA,Equity (All),EF,0,0,0,5.21679204345e-06,3.84154930663e-06
2020q4,FRA,CAF,Debt (All),B,0,0,0,0,0
2020q4,FRA,CAF,Equity (All),EF,0,0,0,0,0
2020q4,FRA,CAN,Debt (All),B,0,22.8010079339305,22.14057089687068,23.30640793180191,23.09303247741089
2020q4,FRA,CAN,Equity (All),EF,0,.5108905466248701,1.778957732605837,2.207518508603686,3.452599049077258
2020q4,FRA,CCK,Debt (All),B,0,0,0,0,0
2020q4,FRA,CCK,Equity (All),EF,0,0,0,0,0
2020q4,FRA,CHE,Debt (All),B,0,7.933956019495407,59.97335211042463,8.254512252521765,60.99005519173939
2020q4,FRA,CHE,Equity (All),EF,0,19.54556884748846,22.91936817340122,24.04480001891702,28.39022094832384
2020q4,FRA,CHL,Debt (All),B,0,2.952756158828858,2.90832107861499,3.468042730667533,3.409639481976503
2020q4,FRA,CHL,Equity (All),EF,0,.0851202815168877,.0598262811851616,.1499576037908035,.1010921002945421
2020q4,FRA,CHN,Debt (All),B,0,2.822532934067383,26.37064323870687,4.307916793686336,29.19829300034411
2020q4,FRA,CHN,Equity (All),EF,0,8.779777576309121,20.46220039364405,13.1379806046016,31.15799219705374
2020q4,FRA,CIV,Debt (All),B,0,.1376729949453125,.1376729949453125,.2496534761498566,.2496534761498566
2020q4,FRA,CIV,Equity (All),EF,0,.0300409997412109,.0209888847412109,.029815373093173,.0207645420872707
2020q4,FRA,CMR,Debt (All),B,0,.003223,.003223,.0063537621609879,.0063537621609879
2020q4,FRA,CMR,Equity (All),EF,0,.0843039966328125,0,.0843039966328125,0
2020q4,FRA,COD,Debt (All),B,0,0,0,0,0
2020q4,FRA,COD,Equity (All),EF,0,5.00000000000e-06,5.00000000000e-06,5.00000000000e-06,5.00000000000e-06
