"iso","year","Population","GDP","consumption","GDP_pc","consumption_pc","gdp_log_diff","consumption_log_diff","gdp_log_diff_total","cons_log_diff_total","gdp_dev","cons_dev","EHB_dev","ehb_crude_dev_non_ppp","eq_ehb_crude_dev_non_ppp","debt_ehb_crude_dev_non_ppp","fdi_ehb_crude_dev_non_ppp","eq_debt_ehb_crude_dev_non_ppp","time"
"NZL",2002,3948500,121682688053.672,90307649958.6541,30817.4466388937,22871.3815268214,0.00526142950242203,0.0160443804583004,0.00425210514906205,0.0134560726341046,0.00100932435335999,0.00258830782419572,-0.112923799009954,-0.410799884234543,0.375641053998806,-0.818287173715361,-0.0282372890363591,-0.533241449596682,4
"NZL",2003,4027200,127827676766.751,94728712379.8669,31741.0798487165,23522.2269516952,0.0295307572958237,0.0280593878393702,0.0106311721123795,0.0171283465560563,0.0188995851834441,0.0109310412833139,-0.085241428685018,-0.603996190689667,0.242273299667714,-1.04475557953611,-0.257607167951921,-0.692291683107534,5
"PRT",1997,10108977,257450374320.311,209750787297.024,25467.5002545076,20748.9627582518,0.0536196967811762,0.0386086997424417,0.0195151624293839,0.0168126444876115,0.0341045343517923,0.0217960552548302,0.0452673029332762,0.0852601016803062,-0.582089974260589,0.494910997920737,-0.875667247562394,0.319137436815341,-1
"PRT",1998,10160196,273122772759.108,220822171514.955,26881.6440902427,21734.0464214425,0.0540405383805229,0.0463837326556469,0.0174795874558704,0.0204575910758287,0.0365609509246525,0.0259261415798182,0.102594954210013,0.157523484374912,-0.709175851524591,0.558115223540244,-0.342465877343279,0.336456436060119,0
"PRT",1999,10217828,286649917187.396,233111049766.777,28053.8992423239,22814.1489332936,0.0426839548731479,0.0485009202090776,0.0160177399246013,0.0251573996252539,0.0266662149485466,0.0233435205838237,0.113563338706738,0.0380275270742007,-0.779342788266316,0.483625596996668,-0.39459445953575,0.203377734273721,1
"PRT",2000,10289898,299230198218.686,246168060266.737,29079.9965382248,23923.2750671325,0.0359229008929667,0.0474709264944622,0.025208860152242,0.0275642349097236,0.0107140407407247,0.0199066915847386,0.125918773125529,0.137367581314985,-0.788507950731866,0.54725410685352,-0.108337110367236,0.254541531541431,2
"PRT",2001,10362722,303135019417.072,248752024520.554,29252.4511819454,24004.5062021884,0.00591283763675321,0.00338973391570896,0.00102400552994553,0.00920533032873294,0.00488883210680768,-0.00581559641302398,0.094001503440158,0.148533841363188,-0.842898474364846,0.519337992282472,-0.0701012018364977,0.256800603235476,3
"PRT",2002,10419631,307209944582.317,252702315291.606,29483.7643081907,24252.5205826969,0.00787637814766207,0.0102789823884013,0.00425210514906205,0.0134560726341046,0.00362427299860002,-0.00317709024570334,0.0410945304092075,0.201904140601539,-0.701870833235609,0.561509909031859,-0.205148757004309,0.351323071063194,4
"PRT",2003,10458821,304965088224.619,254004989951.053,29158.6487831295,24286.1972636354,-0.0110881813668549,0.00138762158690753,0.0106311721123795,0.0171283465560563,-0.0217193534792344,-0.0157407249691488,-0.0332541603049048,0.246318325392306,-0.814747825261735,0.621336920529732,-0.0585430423267084,0.388768427914712,5
"SWE",1993,8718558,240468437593.702,188296850261.587,27581.2167096557,21597.2469600577,-0.0509972576699536,-0.0324953877751177,0.00191849612916606,0.00789719321884874,-0.0529157537991196,-0.0403925809939665,0.00959373208079151,0.174875845747647,0.774169030087348,-0.0801761106165979,0.929737067896162,-0.00128418278487996,-5
"SWE",1994,8780741,250967812799.878,191499271806.638,28581.6211638491,21809.0104020422,0.0356289075674674,0.00975735458187721,0.0160077203411308,0.0131092060894371,0.0196211872263365,-0.0033518515075599,-0.00958494052392556,0.238566384651433,0.790247026285522,-0.0649072356643718,1.01573241493244,0.0190880266752422,-4
"SWE",1995,8826944,264430453302.22,194468545522.896,29957.1916738364,22031.2426954216,0.047005523791686,0.0101383628611931,0.0164189616558748,0.00788541834596757,0.0305865621358112,0.00225294451522551,-0.0189382579237067,0.2955713705415,0.979899956387473,0.0555444131974543,0.899856128113123,0.167387990614502,-3
"SWE",1996,8840999,270327279422.98,200197334577.777,30576.5535572372,22644.1983058449,0.0204640732369992,0.0274421052237308,0.0143345315062628,0.0123294709505206,0.00612954173073632,0.0151126342732102,-0.00310035796829522,0.224486365239676,0.912634900199906,0.00836963764820342,0.752828911239805,0.125336907081472,-2
"SWE",1997,8846059,280938202814.113,206630268400.879,31758.5721295904,23358.4546972702,0.0379291855926844,0.0310553304330661,0.0195151624293839,0.0168126444876115,0.0184140231633005,0.0142426859454545,-0.0206105394062573,0.275473009498201,0.965263427504787,-0.20067198583701,0.98683342383699,0.0390199878201725,-1
"SWE",1998,8850975,296196800213.187,216138566582.083,33464.8781872265,24419.7465908652,0.0523337993088315,0.044433087400316,0.0174795874558704,0.0204575910758287,0.0348542118529611,0.0239754963244874,-0.0588222625942464,0.237590608715906,0.982935418258907,-0.179186107183387,0.805681790295023,0.087312084621431,0
"SWE",1999,8857879,310304863688.795,227355299063.18,35031.5085235185,25667.013408422,0.0457514235015424,0.049814550999093,0.0160177399246013,0.0251573996252539,0.0297336835769411,0.0246571513738392,-0.052775406259828,0.378568581166084,1.05100415793086,-0.127306083849649,0.962821699957998,0.209634488226961,1
"SWE",2000,8872112,326840770866.692,237777093309.574,36839.1168716865,26800.5062728665,0.0503123390619518,0.0432141356036198,0.025208860152242,0.0275642349097236,0.0251034789097098,0.0156499006938962,-0.024561530502603,0.366474933860881,0.864523905334052,-0.0415397666323511,0.91555626000101,0.164666382833868,2
"SWE",2001,8895963,331883027955.779,240503180055.517,37307.1502158653,27035.0922160442,0.0126247639696935,0.00871495569856151,0.00102400552994553,0.00920533032873294,0.0116007584397479,-0.000490374630171431,-0.0790742113486845,0.37679516997499,0.99376943443584,-0.189363753725343,0.932307011331041,0.144388929759684,3
"SWE",2002,8924960,337664759333.392,247026304162.683,37833.7560429842,27678.1413208219,0.0140167180592581,0.0235072458651064,0.00425210514906205,0.0134560726341046,0.00976461291019604,0.0100511732310018,-0.108158802129114,0.326035353811366,0.9145218331057,-0.235331312225897,0.953001783870142,0.0311242746394055,4
"SWE",2003,8958232,343753672915.002,252349942728.843,38372.937083456,28169.6145767204,0.0141507265462657,0.0176009200664762,0.0106311721123795,0.0171283465560563,0.00351955443388619,0.000472573510419849,-0.0787116863232435,0.29421149113154,0.918850703086403,-0.239177155643204,0.871378672242078,0.0542032723671688,5
"TUR",1993,57913000,1027810481888.44,748716763932.135,17747.4916148092,12928.3021762322,0.0712580989665028,0.0679072774085121,0.00191849612916606,0.00789719321884874,0.0693396028373368,0.0600100841896634,0.153007121980466,-1.64744962350523,-2.54558094825809,-1.20380290589949,-4.40679425646486,-1.33918728782612,-5
"TUR",1994,58837000,977606444006.474,707724792961.327,16615.5045975572,12028.5669385136,-0.0659079171137975,-0.0721344763757301,0.0160077203411308,0.0131092060894371,-0.0819156374549284,-0.0852436824651672,0.139022756079909,-1.51809005145804,-2.30106918607073,-1.08302286072418,-3.90322455286308,-1.2138593899328,-4
"TUR",1995,59756000,1037304883020,746262653499.176,17359.0080162662,12488.4974479412,0.0437752943335603,0.0375236175856024,0.0164189616558748,0.00788541834596757,0.0273563326776856,0.0296381992396348,0.132548312725493,-1.78537668648457,-2.4522809618177,-1.34034700105231,-3.81190395086784,-1.47752078062943,-3
"TUR",1996,60671000,1089091532963.94,778105542827.8,17950.776037381,12824.9994697269,0.0335217816006423,0.0265883332142138,0.0143345315062628,0.0123294709505206,0.0191872500943795,0.0142588622636932,0.152270935007963,-1.90681141979736,-2.67199137052763,-1.45840396721812,-3.84608606106433,-1.62136328438964,-2
"TUR",1997,61582000,1153074874242.17,840072837354.639,18724.2193212654,13641.5322229651,0.0421844894658943,0.061722629458389,0.0195151624293839,0.0168126444876115,0.0226693270365104,0.0449099849707775,0.179191034201027,-1.95607870420407,-2.85549101217828,-1.49105531551618,-3.55197623495218,-1.68222696701564,-1
"TUR",1998,62464000,1121793501767.19,827527567146.652,17959.0404355659,13248.0719637976,-0.0417242031630103,-0.0292669494903013,0.0174795874558704,0.0204575910758287,-0.0592037906188807,-0.04972454056613,0.179858234650988,-2.0261189348599,-3.01626272697529,-1.53911197133571,-3.27919721242971,-1.77234514668594,0
"TUR",1999,63364000,1016255559641.17,797760875542.27,16038.3744656456,12590.1280781243,-0.113109378820853,-0.0509390086692605,0.0160177399246013,0.0251573996252539,-0.129127118745455,-0.0760964082945144,0.249665237059612,-1.92701738671011,-3.02567110984725,-1.3812157042543,-3.00835410600232,-1.6876193191694,1
"TUR",2000,64268751,1048346629396.99,822915664688.161,16311.918515376,12804.2890500262,0.0169117831185073,0.0168671758225951,0.025208860152242,0.0275642349097236,-0.00829707703373472,-0.0106970590871285,0.282855548594138,-2.07662509504916,-3.36253089176084,-1.54777631968887,-2.85839179539798,-1.87020136104626,2
"TUR",2001,65166331,979500843386.442,741837700006.146,15030.7809010521,11383.7573578624,-0.0817958793075366,-0.117592650583886,0.00102400552994553,0.00920533032873294,-0.0828198848374821,-0.126797980912619,0.294822178063807,-1.7632438006752,-3.24272297244022,-1.27083454859391,-2.45770402856202,-1.56556545754038,3
"TUR",2002,66002506,989519648578.255,752493759117.899,14992.1527006604,11400.9877006473,-0.00257324765255973,0.00151244580750642,0.00425210514906205,0.0134560726341046,-0.00682535280162178,-0.0119436268265982,0.300039623355362,-1.93647334058819,-3.47753463062409,-1.52586400559438,-2.45503821044515,-1.76638246192823,4
"TUR",2003,66794551,1061417751209.83,818587156979.293,15890.7835342712,12255.2984446185,0.058212378309948,0.0722583775145562,0.0106311721123795,0.0171283465560563,0.0475812061975684,0.0551300309584999,0.317869216741113,-2.19400093984449,-3.63946963947437,-1.73983748017057,-2.80940330115553,-1.99335281384584,5
"USA",1993,259918588,11253038015203.3,9065068202651.71,43294.4719413577,34876.5675914326,0.00829920510463644,0.00955913774129336,0.00191849612916606,0.00789719321884874,0.00638070897547038,0.00166194452244461,0.008693108200864,-0.00495775000884047,0.887596021462258,-0.362215527834455,0.753191224960954,-0.183235419266767,-5
"USA",1994,263125821,11652546919290.8,9320881752785.64,44285.0757671965,35423.6681043387,0.0226227720925802,0.0155649992610627,0.0160077203411308,0.0131092060894371,0.00661505175144939,0.00245579317162559,-0.0102491782959856,-0.0834122445663957,0.866445066459829,-0.436695286384904,0.590792848981274,-0.234936729320885,-4
"USA",1995,266278393,11882864393242.4,9494678588287.99,44625.7176910423,35656.9621790079,0.00766259252305446,0.00656423308128673,0.0164189616558748,0.00788541834596757,-0.0087563691328203,-0.00132118526468084,-0.00953636352130949,-0.012512261807515,0.906616463939804,-0.371629005058237,0.619752671181349,-0.157549598105722,-3
"USA",1996,269394284,12199343907953.1,9697499225180.35,45284.3457805255,35997.4201426647,0.0146510823249617,0.00950285285246899,0.0143345315062628,0.0123294709505206,0.000316550818698857,-0.00282661809805163,-0.0165405500986379,-0.0101312613473479,0.846860916543872,-0.391242919776917,0.626893290692776,-0.169918601759211,-2
"USA",1997,272646925,12665511876272.5,9977775871338.38,46453.8959178525,36595.9596695924,0.0254989301008415,0.0164905695880737,0.0195151624293839,0.0168126444876115,0.00598376767145758,-0.000322074899537839,-0.0183191929962878,-0.0519514190069509,0.660148879368563,-0.41386714851845,0.539477532083083,-0.208147596991453,-1
"USA",1998,275854104,13177495123225.1,10388746136675.3,47769.7990790997,37660.2921110622,0.0279332862784454,0.0286684369601726,0.0174795874558704,0.0204575910758287,0.010453698822575,0.00821084588434395,-0.016981050229181,-0.127617845740107,0.503514674257145,-0.531921986704425,0.503240965348596,-0.317136251299895,0
"USA",1999,279040168,13704045986490.8,10863986891249.1,49111.3737664136,38933.4158200803,0.0276970315249105,0.0332466206575148,0.0160177399246013,0.0251573996252539,0.0116792916003092,0.00808922103226095,0.0267800571830841,-0.126452890722747,0.397293081442129,-0.574478382203784,0.520414911917411,-0.336401324772538,1
"USA",2000,282162411,14109464410426.4,11293084582031.1,50004.7627195333,40023.3487586379,0.0180276023703314,0.0276101023920159,0.025208860152242,0.0275642349097236,-0.00718125778191059,4.58674822922944e-05,0.0680137439732089,-0.306076453320506,0.135913668451049,-0.626964179252113,0.202709731485699,-0.481182151779279,2
"USA",2001,284968955,14164705765818.2,11527743774254.1,49706.1364660518,40452.6302672308,-0.0059898596597403,0.0106686637560784,0.00102400552994553,0.00920533032873294,-0.00701386518968583,0.0014633334273455,0.0802765783469289,-0.474250123219281,-0.0509374255883646,-0.706921366591339,-0.087715769838008,-0.595921059095195,3
"USA",2002,287625193,14401025257480.5,11852180978079.4,50068.7200146634,41207.0335510541,0.00726806647518252,0.0184772925052261,0.00425210514906205,0.0134560726341046,0.00301596132612048,0.00502121987112147,0.0878268705775509,-0.598056180426181,-0.123406461980081,-0.749810234604886,-0.311745145700321,-0.669323195276144,4
"USA",2003,290107933,14760807266938.3,12223478296049.2,50880.3985961261,42134.2435198049,0.0160812909466976,0.0222518362947906,0.0106311721123795,0.0171283465560563,0.00545011883431812,0.00512348973873422,0.0734046848502666,-0.56135643090046,0.0639807260176048,-0.858722891766692,-0.191502177104365,-0.662610721022344,5
