REF_AREA,TIME_PERIOD,measure,OBS_VALUE,Population,OBS_VALUE_per_capita
NOR,2000,consumption,1242127902.7780738,4490973,276.58324883673845
NOR,2001,consumption,1282480499.9486022,4513747,284.1276881377273
NOR,2002,consumption,1342289245.5351286,4538157,295.7784945596039
NOR,2003,consumption,1389136456.5202,4564856,304.3111231811474
NZL,1992,GDP,853464793.5189097,3531700,241.65834966699032
NZL,1993,GDP,909742336.6400415,3572200,254.67284492470787
NZL,1994,GDP,957833375.9493585,3620000,264.5948552346294
NZL,1995,GDP,980586773.5550783,3673400,266.9425528271025
NZL,1996,GDP,1007148294.4277129,3732000,269.8682460953143
NZL,1997,GDP,1031886519.9799006,3781300,272.89200010046824
NZL,1998,GDP,1038563951.8551265,3815000,272.23170428705805
NZL,1999,GDP,1102053229.4396923,3835100,287.3597114650706
NZL,2000,GDP,1136681338.2083027,3857700,294.6526008264776
NZL,2001,GDP,1189595549.2152615,3880500,306.5572862299347
NZL,2002,GDP,1216826880.5367186,3948500,308.1744663889372
NZL,2003,GDP,1278276767.6675103,4027200,317.41079848716487
NZL,1992,consumption,666993402.5382866,3531700,188.85902045425334
NZL,1993,consumption,682196496.979581,3572200,190.97376882021751
NZL,1994,consumption,712507509.6259053,3620000,196.82527890218378
NZL,1995,consumption,730281644.523224,3673400,198.8026472813263
NZL,1996,consumption,758113169.0343103,3732000,203.13857691165873
NZL,1997,consumption,780899868.0024204,3781300,206.5162425627219
NZL,1998,consumption,808523791.3264586,3815000,211.93284176316084
NZL,1999,consumption,840506841.783782,3835100,219.1616494442862
