"iso","year","Population","GDP","consumption","GDP_pc","consumption_pc","gdp_log_diff","consumption_log_diff","gdp_log_diff_total","cons_log_diff_total","gdp_dev","cons_dev","EHB_dev","ehb_crude_dev","eq_ehb_crude_dev","debt_ehb_crude_dev","fdi_ehb_crude_dev","eq_debt_ehb_crude_dev","time"
"NLD",2003,16225303,7711656350.31306,5582829966.92383,475.285814404394,344.081707868496,-0.00184159139352857,0.00955219993172385,0.0110470774483113,0.0166019935238024,-0.0128886688418399,-0.00704979359207858,-0.330777895315064,2.62783818437043,3.15313545968554,1.89265780635505,3.88393706368346,1.98996077321928,6
"NLD",2004,16281777,7862004047.5981,5623762977.15394,482.871375010117,345.402284846055,0.0158339762477953,0.00383062872039641,0.0263858068989702,0.0212830416609107,-0.0105518306511749,-0.0174524129405143,-0.377596977387396,2.60951455565312,3.07290434426266,1.91715138888929,3.83710223265799,2.01231855779882,7
"NLD",2005,16319871,8044907485.28714,5687164116.0079,492.951659071762,348.480947919741,0.0206608007534506,0.00887377913302334,0.0193022056726155,0.0193163187011001,0.00135859508083502,-0.0104425395680767,-0.514057120000206,2.58322196750167,2.81288966069115,1.94724216432673,3.81566459828712,2.02929077171994,8
"NLD",2006,16346096,8451016300.56534,5913081634.99631,517.005179742328,361.742744872923,0.0476417786883525,0.0373497497761317,0.0220147135635518,0.0167770598408197,0.0256270651248007,0.020572689935312,-0.495719839591957,2.61697017240846,2.62919044963003,2.0131623992558,3.78563618384839,2.06409564954604,9
"NLD",2007,16381696,8816997029.18092,6096912211.67941,538.222478867934,372.178327059629,0.0402191108741272,0.0284398035540399,0.0176900974428609,0.015227656370616,0.0225290134312663,0.0132121471834239,-0.34247683332306,2.6426857483565,2.44963293446985,2.06714739917139,3.71117709686375,2.09033887905998,10
"NLD",2008,16445590,8997115210.10089,6184148246.79702,547.083759846919,376.036873520319,0.0163299123858236,0.0103140932283114,-0.0167928531087504,-0.00513339052490291,0.033122765494574,0.0154474837532144,-0.491168001156111,2.67710037366702,2.57146558078928,2.11980836557478,3.61863046094251,2.13733695971949,11
"NLD",2009,16530387,8602922129.41354,6136404275.21828,520.43077572313,371.219637823257,-0.0499450330807019,-0.0128933033233558,-0.0382893276384815,-0.0127238407540204,-0.0116557054422204,-0.000169462569335366,-0.458068877430421,2.68767549541933,2.47563850749103,2.09285980726066,3.59758410296689,2.10008324820455,12
"NLD",2010,16615390,8667793034.11752,6194860582.23558,521.67255984467,372.838710510893,0.00238322758772735,0.00435201149666931,0.0182857770671028,0.0122087170534364,-0.0159025494793754,-0.0078567055567671,-0.386942375108858,2.71079122012589,2.66800685960663,2.10453788884532,3.60017161207758,2.12269900370427,13
"NLD",2011,16693074,8640625381.31124,6177621776.49902,517.617389182558,370.07095137175,-0.00780377265361754,-0.00745116690928516,0.00393705771288744,0.000771261829759062,-0.011740830366505,-0.00822242873904422,-0.407301918788323,2.75525326600539,2.61899322270188,2.13574710696521,3.60361820575963,2.16184013223016,14
"NLD",2012,16754963,8462062486.11468,6063861896.35722,505.048115362277,361.914371064694,-0.0245826357337533,-0.0222871078941331,0.0011010074539648,-0.00262632992958434,-0.0256836431877181,-0.0196607779645488,-0.437544646879773,2.81472805304497,2.68784397306099,2.18558265844619,3.64270302751871,2.22001510163469,15
