REF_AREA,TIME_PERIOD,measure,OBS_VALUE,Population,OBS_VALUE_per_capita
IRL,1982,consumption,499498494.0891851,3480000,143.53405002562792
IRL,1983,consumption,495707180.03913856,3504000,141.46894407509663
IRL,1984,consumption,497140872.40656084,3529000,140.87301570035729
IRL,1985,consumption,515428182.0297447,3540000,145.60118136433465
IRL,1986,consumption,530332671.7777308,3540600,149.7861017278797
IRL,1987,consumption,537944252.4480765,3546500,151.68313899565106
IRL,1988,consumption,559802332.4705949,3530700,158.55278909864754
IRL,1989,consumption,587810933.9493107,3509500,167.49136171799705
IRL,1990,consumption,597476628.712604,3505800,170.42518931844486
IRL,1991,consumption,611719604.2055588,3525700,173.5030218695745
IRL,1992,consumption,632238027.5219594,3554500,177.86975032267813
IRL,1993,consumption,657458659.7851148,3574100,183.95082951935166
IRL,1994,consumption,687732411.0966083,3585900,191.78795033230384
IRL,1995,consumption,714210731.2034395,3601300,198.32025413140795
IRL,1996,consumption,767614128.2786183,3626087,211.6921431500729
IRL,1997,consumption,834375170.2627492,3664313,227.70302926162398
IRL,1998,consumption,912981497.1140854,3703082,246.54638949774417
IRL,1999,consumption,1009884278.9546821,3741647,269.9036758290352
IRL,2000,consumption,1103946430.4359345,3789536,291.31440641702164
IRL,2001,consumption,1171384473.7781403,3847198,304.4773036839124
IRL,2002,consumption,1234736719.3763492,3917203,315.20876487032945
IRL,2003,consumption,1280343182.0036206,3979853,321.706148946612
IRL,2004,consumption,1331899696.250254,4045188,329.2553266375392
IRL,2005,consumption,1411165765.4807115,4133839,341.369309612859
IRL,2006,consumption,1482952014.4502335,4232929,350.33708679031315
IRL,2007,consumption,1556757769.1629505,4375842,355.7618783226064
IRL,2008,consumption,1536602518.5171852,4485070,342.60390997625126
IRL,2009,consumption,1461726508.7495878,4533395,322.4352849794884
IRL,2010,consumption,1426574231.6393633,4554763,313.2049311104361
IRL,2011,consumption,1404853468.5182776,4574888,307.0793139675283
IRL,2012,consumption,1374902568.979427,4593697,299.3019715883366
IRL,2013,consumption,1370053302.1615517,4614669,296.8909150713847
IRL,2014,consumption,1419711299.040483,4645440,305.61395670603497
IRL,2015,consumption,1473759926.6876295,4687787,314.3828690782302
IRL,2016,consumption,1544497333.3718977,4739597,325.87102518882887
IRL,2017,consumption,1614838731.206185,4810895,335.66285092611355
IRL,2018,consumption,1721123496.291018,4884896,352.3357500939668
IRL,2019,consumption,1801599396.168328,4958471,363.33768941440377
ITA,1970,GDP,8744475060.543653,53821798,162.47088327565075
ITA,1971,GDP,9106281851.824226,54073525,168.40555247367777
ITA,1972,GDP,9431942314.433655,54381345,173.4407693379716
ITA,1973,GDP,10280965553.455208,54751405,187.7753740466607
ITA,1974,GDP,10945341373.403545,55110870,198.60585349865727
ITA,1975,GDP,10719551756.415615,55440999,193.35062408265074
ITA,1976,GDP,11566090747.786179,55718266,207.58167075382747
ITA,1977,GDP,11998670265.322775,55955407,214.43272256643178
ITA,1978,GDP,12591992125.51244,56155142,224.23578103519782
ITA,1979,GDP,13418199287.114176,56317750,238.25879562152565
ITA,1980,GDP,13849972624.258188,56433876,245.4194821610018
ITA,1981,GDP,14063731466.913431,56501674,248.908226452077
ITA,1982,GDP,14250477821.910097,56543539,252.02663423508204
ITA,1983,GDP,14473703507.954632,56564076,255.8815511801984
ITA,1984,GDP,14936198463.399828,56576719,263.9990216364407
ITA,1985,GDP,15349720952.95575,56593070,271.2296921329016
ITA,1986,GDP,16037115185.451277,56596157,283.3604971703516
ITA,1987,GDP,16748395986.201738,56601936,295.8979351201298
ITA,1988,GDP,17715355810.98371,56629290,312.83026523877857
ITA,1989,GDP,18304854737.71569,56671778,322.99771391883434
ITA,1990,GDP,19099289805.645737,56719239,336.73388681476735
ITA,1991,GDP,19636120696.503525,56758522,345.9589856216398
ITA,1992,GDP,19630196751.139904,56797078,345.6198354277997
ITA,1993,GDP,19324989980.718445,56831823,340.0381856608479
ITA,1994,GDP,19644036297.50129,56843400,345.58165587387964
ITA,1995,GDP,20151555452.800488,56844301,354.50441114229704
