"iso","year","Population","GDP","GNI","GDP_pc","GNI_pc","gdp_log_diff","GNI_log_diff","gdp_log_diff_total","gni_log_diff_total","gdp_dev","gni_dev","EHB_dev","ehb_crude_dev","eq_ehb_crude_dev","debt_ehb_crude_dev","fdi_ehb_crude_dev","eq_debt_ehb_crude_dev","time","resid_stage1"
"AUT",2006,8265675,3976434062.66748,3985789987.57885,481.077959473059,482.209860365772,0.0328106668171912,0.0372945430237985,0.0213658475515661,0.0248719015186785,0.0114448192656251,0.0124226415051201,-0.0858270241412886,1.5290865252443,1.56141264345486,1.62813589925567,1.83191956221484,1.55683106285288,0,0.0032193708176983
"AUT",2007,8293654,4130218029.48929,4126029390.03785,497.997388061919,497.492346562546,0.0345654972761906,0.0312007584429832,0.0188083281161457,0.0132610790346419,0.0157571691600449,0.0179396794083413,-0.0641446727438972,1.54992746816304,1.35092261458908,1.65234027737394,1.86302769416172,1.55926602559069,1,0.00461332718384013
"AUT",2008,8319388,4138191507.25006,4172929514.37029,497.415375656245,501.590924040361,-0.00116938920860132,0.00820472245015313,-0.0172992014437723,-0.0221037709787,0.016129812235171,0.0303084934288531,-0.180426425679109,1.57828236736033,1.2233554472361,1.70188074124074,1.78956789103992,1.61292333528033,2,0.0177967548306394
"AUT",2009,8338752,4038734083.65222,4036973414.37183,484.333157246098,484.12201422609,-0.0266524316108177,-0.035447924682245,-0.0355812704632736,-0.034371468752588,0.00892883885245599,-0.00107645592965699,-0.130713624061227,1.50079754615393,1.16922878355563,1.66120230047175,1.68576998018085,1.54106801816954,3,-0.00794481036748816
"AUT",2010,8357367,4074551336.20806,4108849274.95527,487.540075266296,491.643992055784,0.00659948139775768,0.0154178907353604,0.0181619500143499,0.0238900220366913,-0.0115624686165923,-0.00847213130133095,-0.105929608376971,1.46659052140723,1.44021464885879,1.62457077217394,1.62690820771536,1.51652595911633,4,0.00274599088756068
"AUT",2011,8384901,4134280364.68583,4148315884.76921,493.062513759654,494.736417850278,0.0112634760281649,0.00627027036490713,0.00209711609831942,0.00582152923367207,0.00916635992984549,0.000448741131235053,-0.159953368770786,1.45665261064055,1.23805208168886,1.61761600648841,1.61106647286899,1.51008984422797,5,-0.00655272907250765
"AUT",2012,8420328,4144259701.12196,4148483950.5932,492.173191011319,492.674863804973,-0.00180529996134293,-0.00417568054790518,0.000795119394267907,0.00265209109328168,-0.00260041935561084,-0.00682777164118686,-0.149889527955461,1.46000543115701,1.28133374613185,1.6193428741535,1.62339256002184,1.50819672867643,6,-0.0036524273864798
"AUT",2013,8472176,4122057901.36249,4133016544.57143,486.540636238257,487.834122493611,-0.01151024293757,-0.0098740158599826,0.0078495719989311,0.0050414621375996,-0.0193598149365011,-0.0149154779975822,-0.163967201949145,1.41381395561839,1.38035925397392,1.57823784132931,1.59792211196552,1.45192365702505,7,0.00284504708502573
"AUT",2014,8538350,4169601500.62271,4174120805.09503,488.338086471357,488.867381296741,0.00368754026122797,0.00211581365357461,0.0159654849278255,0.0183743549713968,-0.0122779446665975,-0.0162585413178222,-0.163268803909494,1.27664076682728,1.24395863690507,1.41432289414047,1.48290106723194,1.29685480441753,8,-0.00458983350506415
"AUT",2015,8618709,4282397757.67295,4238715444.04009,496.872299282056,491.803986425356,0.0173250838625076,0.00598898673453441,0.0280472653851263,0.0245583807465763,-0.0107221815226186,-0.0185693940120419,-0.190577795680154,1.27733737872612,1.3228862619377,1.38219300342942,1.49753668282476,1.27774369730389,9,-0.00839821000785732
"AUT",2016,8737663,4413079272.70861,4411189542.65535,505.064028300086,504.847754217043,0.0163521599647511,0.0261766714893223,0.0168271894449461,0.0144851185438073,-0.000475029480194955,0.011691552945515,-0.106821902625435,1.11923648087832,1.36546986063404,1.2241210933606,1.28884707324589,1.14887633792336,10,0.0130325981058868
"AUT",2017,8790624,4464458726.82468,4422148489.51345,507.865963420194,503.052853757987,0.00553235127709684,-0.00356166539097469,0.0179280727866624,0.0191654966141703,-0.0123957215095656,-0.022727162005145,-0.164951821166485,1.15747780244671,1.40690073345701,1.23625169766827,1.37530090642643,1.16304565770548,11,-0.0107580393017849
"AUT",2018,8833192,4566935153.03746,4519707593.53926,517.019799075743,511.673197360508,0.0178636086312736,0.0169908932095746,0.0159021573282834,0.016908827659889,0.00196145130299019,8.20655496855949e-05,-0.16828291683908,1.00706725653317,1.29354969008492,1.11441077569959,1.16070680539054,1.04611511588108,12,-0.000774756938922306
"AUT",2019,8872344,4644465786.99683,4633918793.72758,523.476748308771,522.287998946793,0.0124114436263465,0.0205330230174816,0.0144967088861767,0.015257414255065,-0.00208526525983022,0.00527560876241662,-0.201854799294918,0.963183294103706,1.34889316570234,1.09160560392232,1.08525837703086,1.02973861406824,13,0.00801146950512177
"BEL",1993,10084479,3625608058.55214,3685882240.95842,359.523586548412,365.500512317832,-0.00158748262187824,0.00820441583333764,-0.00135462222161831,-0.00166973190616737,-0.000232860400259938,0.00987414773950501,-0.236370887638032,2.05800704297441,2.92399223932078,2.03114056708735,2.53727529019219,2.0826507884483,-13,0.0105980982209036
"BEL",1994,10115601,3732251133.31549,3823679048.23266,368.959899991655,377.998207741949,0.0259081817029658,0.0336217733057049,0.0220913250613259,0.0224786054372377,0.00381685664163989,0.0111431678684673,-0.22686455971786,2.09203467177927,2.94366082652247,2.10324825323772,2.46346865478011,2.13263939074901,-12,0.00894849503051292
"BEL",1995,10136814,3811947217.30556,3895655031.28657,376.04983353799,384.307636628883,0.019033704587117,0.0165539147181812,0.0196658274612975,0.0181449363020514,-0.000632122874180574,-0.00159102158387014,-0.184110275755622,2.03865673752575,2.86354532565867,2.0712737675745,2.33426882734094,2.08618900418233,-11,-0.000554770661650329
"BEL",1996,10156641,3801764924.73259,3890186561.91175,374.313212875456,383.01900814568,-0.00462875609741253,-0.00335875133079,0.0169687253259871,0.0199157558270775,-0.0215974814233997,-0.0232745071578675,-0.152214145443833,2.0751612483897,2.84123796667911,2.10902339690912,2.4300544552639,2.11769737470391,-10,-0.00582247293308069
"BEL",1997,10181246,3912189765.94446,4007387492.11607,384.254517172501,393.604819303656,0.0262122236504805,0.0272627916966099,0.020118714724223,0.0234582751556349,0.00609350892625748,0.00380451654097502,-0.135874477220344,2.06864856258566,2.85276357564265,2.09043174769767,2.44895869239474,2.09222666688993,-9,-0.000503522442238435
"BEL",1998,10203012,4022779159.92966,4120478076.128,394.273687018075,403.849184547465,0.0257401670848276,0.0256940934207632,0.0166442682700927,0.0190432546603718,0.00909589881473494,0.00665083876039141,-0.112414686610856,2.08479268920335,2.9771604209581,2.05330664517887,2.58275879385557,2.07827461718056,-8,-0.000248131008513945
"BEL",1999,10226419,4143795997.83597,4240324775.76033,405.204988944416,414.644146280368,0.0273477793488972,0.0263791708532386,0.0228857791746693,0.0226003218471122,0.00446200017422793,0.00377884900612635,-0.14736029705311,2.04019129273975,2.87730196315488,1.99291047333175,2.53418296621387,2.02097658610691,-7,0.000757201974574826
"BEL",2000,10251251,4275599273.60673,4385789474.73484,417.0807322547,427.829683882957,0.0288867209896493,0.0313045079888736,0.0275917314821177,0.030749892461027,0.0012949895075316,0.000554615527846636,-0.119947823459487,2.05831098516671,3.17338749309182,1.95386582663058,2.62675245984267,1.99919169081629,-6,4.33804350471534e-05
"BEL",2001,10286571,4302093489.10007,4382567658.29303,418.224254622854,426.047480573752,0.00273797738667358,-0.00417438472738052,0.00429049256645264,0.00495620591270285,-0.00155251517977906,-0.00913059064008337,-0.128899437503809,2.06004761483189,2.98832681373608,1.98464697601631,2.54288308065239,2.01655890339006,-5,-0.00728946281872228
"BEL",2002,10332786,4375300910.03839,4450913123.67211,423.4386456894,430.756344288182,0.0123908462154212,0.0109918069645216,0.00834388227701144,0.00648753469019425,0.00404696393840975,0.00450427227432737,-0.173091640116341,2.0914500061612,2.98799350353307,2.04157328286136,2.51096617601733,2.05207983353884,-4,0.00181577667150661
"BEL",2003,10376131,4432078877.29463,4516705990.34738,427.141761924038,435.297703001955,0.00870732407709163,0.0104875679592897,0.0122912048671653,0.0116199903834531,-0.00358388079007366,-0.00113242242416334,-0.145969685894768,2.14119151310336,2.87286753827808,2.11127834330575,2.55344320528019,2.10991785783796,-3,0.00238673634651479
"BEL",2004,10421136,4582161608.30306,4645787368.54951,439.698858963463,445.804312365706,0.0289741278805034,0.0238499224959599,0.0246676474896086,0.0264226761369253,0.00430648039089476,-0.00257275364096543,-0.0667797376777896,2.10898410782917,2.70111271716061,2.09610296033039,2.49660604586282,2.08388774049095,-2,-0.00582165298520536
"BEL",2005,10478620,4656690233.25054,4714866268.28774,444.399189325555,449.951068775062,0.010633152414691,0.00925874657255665,0.018590244645126,0.0198301255349689,-0.00795709223043506,-0.0105713789624122,-0.0524619663789413,2.10866152854974,2.54048079817,2.1042860943366,2.51395821537108,2.09623166090119,-1,-0.00285659715283448
"BEL",2006,10547956,4797760281.26645,4866758292.505,454.852132609053,461.393495811416,0.023249149291745,0.02511240820595,0.0213658475515661,0.0248719015186785,0.00188330174017892,0.000240506687271491,-0.0403130574292261,2.08563036699902,2.39607410735815,2.10957517567129,2.4496302491301,2.09299275907332,0,-0.000920282671364307
"BEL",2007,10624835,4979476333.10128,5048741734.32618,468.663874130872,475.183071956052,0.0299134423601366,0.0294488954231111,0.0188083281161457,0.0132610790346419,0.0111051142439909,0.0161878163884692,-0.130973159368006,2.13175684337295,2.28946082658869,2.20133038630312,2.3753015581076,2.16636252895518,1,0.00721107098548111
"BEL",2008,10709108,4878202199.09581,4996852666.64989,455.519002992201,466.598400786498,-0.0284483904129704,-0.0182312122200603,-0.0172992014437723,-0.0221037709787,-0.0111491889691981,0.00387255875863968,-0.207176742148094,2.27157739974869,2.4846025095317,2.21627072421244,2.69469188656483,2.2054587265176,2,0.0135050419063486
"BEL",2009,10796498,4825178191.85276,4919703062.26618,446.920676672451,455.675818424287,-0.0190563130452182,-0.0236873000261744,-0.0355812704632736,-0.034371468752588,0.0165249574180555,0.0106841687264136,-0.179412252507807,2.1827341772098,2.21953188369195,2.13737652066745,2.61815288605404,2.08987629213864,3,-0.00260355195393395
"BEL",2010,10895591,4932376223.90729,5007527792.69776,452.694693101759,459.592122418853,0.01283680984504,0.00855777356730236,0.0181619500143499,0.0238900220366913,-0.00532514016930996,-0.015332248469389,-0.142615308100851,2.15488862736848,2.31819243163083,2.06858497481691,2.63440336601291,2.02417718351853,4,-0.0101514654113936
"BEL",2011,10993609,4967433609.07982,4975283233.16776,451.847396890304,452.561413924013,-0.0018734262753366,-0.0154159304371806,0.00209711609831942,0.00582152923367207,-0.00397054237365602,-0.0212374596708527,-0.12602782033937,2.15219116566871,2.11686619194568,2.07184470618448,2.61384044941768,2.01805213904114,5,-0.0171662616450033
"BEL",2012,11067748,4947466940.35198,5059163271.24923,447.016587326706,457.108643171965,-0.0107488032887684,0.00999761856059322,0.000795119394267907,0.00265209109328168,-0.0115439226830363,0.00734552746731154,-0.126940966846212,2.12301077646561,2.16582384430554,2.00671553534873,2.5965555285665,1.9694018818292,6,0.0181748304913701
"BEL",2013,11125033,4977275639.68202,5091617076.12034,447.394236015482,457.672087455411,0.000844463643242754,0.0012318675630878,0.0078495719989311,0.0050414621375996,-0.00700510835568835,-0.0038095945745118,-0.126528003084431,2.01369668544471,2.29059232418138,1.84353361794787,2.52419916913263,1.83117593633136,7,0.00302321096580932
"BEL",2014,11179778,5090411170.54366,5193689278.97681,455.323099487634,464.561038598155,0.0175671100252872,0.0149399952877944,0.0159654849278255,0.0183743549713968,0.00160162509746176,-0.0034343596836024,-0.0921648097922792,1.91224030426869,2.19049435046072,1.72919298357999,2.4113132574001,1.73294862625646,8,-0.00435562965953596
"BEL",2015,11238474,5194237985.59496,5267345668.36417,462.183565633107,468.688691041521,0.014954864670929,0.00884581956460995,0.0280472653851263,0.0245583807465763,-0.0130924007141973,-0.0157125611819664,-0.0944046799125608,1.9674017010365,2.27092044765001,1.74609342778366,2.4760271528643,1.76310124219409,9,-0.00300057311950231
"BEL",2016,11295003,5252179371.02567,5299268743.94088,465.000263481619,469.169308227796,0.00607583183635718,0.00102492536977117,0.0168271894449461,0.0144851185438073,-0.0107513576085889,-0.0134601931740361,-0.161884354683241,1.91439229800394,2.33092732838164,1.69540790273447,2.39505222235023,1.73320408985312,10,-0.00334096890605662
"BEL",2017,11349081,5322170210.72196,5369632059.44078,468.951645575704,473.133644868759,0.00846168979875905,0.0084141942186502,0.0179280727866624,0.0191654966141703,-0.00946638298790337,-0.0107513023955201,-0.188880306314942,1.88512237864378,2.31912399282428,1.64090452703427,2.37850400824622,1.70032769592492,11,-0.00189032552474432
"BEL",2018,11403740,5404273484.33821,5458862913.24686,473.903603935043,478.690579866505,0.010504271774419,0.0116765217563746,0.0159021573282834,0.016908827659889,-0.00539788555386433,-0.00523230590351442,-0.197075200835743,1.67808551623049,2.15873942404837,1.46344408614388,2.12580769825337,1.52345770914299,12,6.18258657109498e-05
"CAN",1993,28684764,8853758477.87584,8552828562.07282,308.65718392788,298.166251675378,0.00956991840728438,0.0114955246620729,-0.00135462222161831,-0.00166973190616737,0.0109245406289027,0.0131652565682403,-0.0309463668904408,0.755605976948033,2.11150936864536,-0.118533913091905,2.44756588081567,0.293367274862716,-13,0.00319397830008957
"CAN",1994,29000663,9370806120.96658,9035172681.36601,323.123858270639,311.550555977497,0.0458044879678301,0.0439104010717735,0.0220913250613259,0.0224786054372377,0.0237131629065042,0.0214317956345358,-0.0458226860809742,0.824398027856375,2.26943108209517,0.039308145159382,2.39231067335886,0.411713817079796,-12,0.000746809083201988
"CAN",1995,29302311,9632953129.95077,9301113456.26909,328.74380215099,317.419109239169,0.0172430186835593,0.0186613882807931,0.0196658274612975,0.0181449363020514,-0.00242280877773826,0.000516451978741728,-0.0499942459437599,1.00171955992702,2.4557615675692,0.175220395538403,2.52240814872514,0.554643711273874,-11,0.00182739429800427
"CAN",1996,29610218,9805752220.05217,9479955927.48587,331.16109513453,320.158261836704,0.00732621868853567,0.00859242995244536,0.0169687253259871,0.0199157558270775,-0.00964250663745148,-0.0113233258746321,-0.0497748687523406,1.15586471653209,2.62501944396558,0.251395690956008,2.69417452091838,0.69186119900712,-10,-0.00386115989767688
"CAN",1997,29905948,10177794682.6795,9862077746.77973,340.32676986797,329.769775122318,0.0273012946778168,0.0295793180693211,0.020118714724223,0.0234582751556349,0.00718257995359384,0.0061210429136862,-0.042544254296076,1.17818598875708,2.66501366850356,0.180104043468128,2.71423729232203,0.656030733414193,-9,-0.000794161747029907
"CAN",1998,30155173,10451025752.976,10099398074.2686,346.5748895878,334.914280686387,0.0181926829354619,0.0154798606902391,0.0166442682700927,0.0190432546603718,0.00154841466536926,-0.00356339397013272,-0.015571520642384,1.20608500271967,2.58569912518049,0.123690544310338,2.71017594794238,0.638100104628733,-8,-0.00566676104897609
"CAN",1999,30401286,11008732009.6853,10638197999.3566,362.114024047708,349.925920875734,0.0438602189426529,0.0438468569062271,0.0228857791746693,0.0226003218471122,0.0209744397679836,0.0212465350591149,-0.00320428280144058,1.16110864525274,2.54340523122627,-0.105633024023653,2.6019973524496,0.62581127526243,-7,0.00167860147745092
"CAN",2000,30685730,11760845938.8887,11452265829.662,383.267595031591,373.211451370459,0.0567742809748779,0.0644236753341403,0.0275917314821177,0.030749892461027,0.0291825494927602,0.0336737828731133,-0.129639488161615,1.06033139930769,2.6827394362702,-0.233693626626655,2.43159519709993,0.499661112262573,-6,0.00901446863567791
"CAN",2001,31020855,11870183367.3086,11535953548.6139,382.651715025539,371.877356333792,-0.00160821154579871,-0.00358104013523874,0.00429049256645264,0.00495620591270285,-0.00589870411225135,-0.00853724604794159,-0.166736956016819,1.00168905271319,2.58894445844712,-0.211733505176774,2.25267490175053,0.499591248585046,-5,-0.00454727966766165
"CAN",2002,31359199,12106520658.0077,11800189764.1986,386.059626650785,376.291172622063,0.008866615508488,0.0117991263324333,0.00834388227701144,0.00648753469019425,0.000522733231476558,0.00531159164223904,-0.0507957191650537,0.849698254515218,2.57000831204022,-0.287375165383,2.0129134250405,0.3589443867936,-4,0.0041153240392526
"CAN",2003,31642461,12384101148.7746,12079479661.0518,391.376042109197,381.749057415343,0.0136770116065712,0.0144002360086501,0.0122912048671653,0.0116199903834531,0.00138580673940591,0.00278024562519708,-0.129389819189284,0.896934014351178,2.46951118210727,-0.301658309608878,2.03702430632535,0.407748020850927,-3,0.000885823504040007
"CAN",2004,31938807,12943011648.205,12664041327.5702,405.244054613717,396.509529224751,0.0348206472679449,0.0379365991591492,0.0246676474896086,0.0264226761369253,0.0101529997783363,0.0115139230222239,-0.115781069794146,0.880128864884393,2.2975264205205,-0.348461953060476,2.05598127112799,0.34918278994619,-2,0.00213208033343869
"CAN",2005,32242732,13476657046.0548,13201102216.3517,417.975035305779,409.428773478366,0.0309322169941915,0.0320628786850232,0.018590244645126,0.0198301255349689,0.0123419723490654,0.0122327531500543,-0.117880341140627,0.884099459990249,2.05450852527756,-0.266361889654895,2.04973793328084,0.409462826575879,-1,0.000933704070287939
"CAN",2006,32571193,13909321663.1178,13687977603.6814,427.043665951009,420.247965853796,0.0214645635882071,0.0260819791280547,0.0213658475515661,0.0248719015186785,9.87160366410222e-05,0.00121007760937619,-0.144307946949773,0.799295048543317,1.92267716964708,-0.234751868516812,1.80391037920064,0.43338623096515,0,0.000392267916285629
"CAN",2007,32888886,14355679705.3756,14144365646.2729,436.490299652459,430.065209453215,0.0218798818337476,0.0230919151282167,0.0188083281161457,0.0132610790346419,0.00307155371760182,0.00983083609357482,-0.107238204029325,0.827641074999052,1.81440613184777,-0.128692575533793,1.70023675204181,0.500741081890528,1,0.00641064367831699
"CAN",2008,33247298,14728872154.2775,14512468865.8446,443.009598983878,436.500700473303,0.0148252859312494,0.0148531329470813,-0.0172992014437723,-0.0221037709787,0.0321244873750217,0.0369569039257813,-0.139495786157358,0.630531590328415,1.81596163112355,-0.0606821020819146,1.31850139181562,0.380009710639575,2,0.00863761218973051
"CAN",2009,33630069,13925350061.2114,13685576549.497,414.074382696371,406.944646753387,-0.0675458119099375,-0.0701128068977965,-0.0355812704632736,-0.034371468752588,-0.0319645414466638,-0.0357413381452085,-0.10192222277909,0.803403593061499,1.78014233231172,0.0933901864585816,1.45798387090415,0.53917381976331,3,-0.00805134840629378
"CAN",2010,34005902,14506945700.1268,14220228445.8737,426.600820649509,418.169423821598,0.0298031036976516,0.0272094974216897,0.0181619500143499,0.0238900220366913,0.0116411536833017,0.00331947538499833,-0.0930687694207794,0.790271272314432,1.91015127812397,0.0814546374831304,1.40097927438628,0.552451966413328,4,-0.00790121478841651
"CAN",2011,34339221,15010354847.523,14726835051.109,437.119841697138,428.86339940877,0.024358665059375,0.025251781374112,0.00209711609831942,0.00582152923367207,0.0222615489610556,0.0194302521404399,-0.109352619150579,0.731055179544423,1.87295303030696,0.134022169016486,1.19647956650242,0.593961723998913,5,-0.00124328641196632
"CAN",2012,34713395,15229130068.4356,14958903172.1725,438.710476703175,430.925963080606,0.00363229434164136,0.00479784402642291,0.000795119394267907,0.00265209109328168,0.00283717494737346,0.00214575293314123,-0.0996603571412298,0.739723679019713,1.8714124426445,0.155894942111752,1.1486039464797,0.63728848204236,6,-0.00116421747006868
"CAN",2013,35080992,15707235812.8772,15468008185.7758,447.742065357706,440.92277053556,0.0203776305053687,0.0229334406561703,0.0078495719989311,0.0050414621375996,0.0125280585064376,0.0178919785185707,-0.138347338308736,0.803535877172683,2.04044475492249,0.119241295147867,1.25079940458301,0.673914379157248,7,0.00603497766245085
"CAN",2014,35434066,16164082665.4825,15902891765.1348,456.173521420954,448.802340807707,0.0186559469236922,0.0177128332895293,0.0159654849278255,0.0183743549713968,0.00269046199586676,-0.000661521681867505,-0.148030170382064,0.87152260797047,2.0609986087358,0.224720346271925,1.27160411248581,0.77102572819012,8,-0.0037826193828315
"CAN",2015,35704498,15948509745.6656,15704191044.8527,446.680688401378,439.83788946851,-0.0210292708358271,-0.0201763439002605,0.0280472653851263,0.0245583807465763,-0.0490765362209533,-0.0447347246468368,-0.217321229406637,1.00170274192186,2.15911602044359,0.393887419106604,1.37975198076907,0.902646476329464,9,-0.00390951606537095
"CAN",2016,36110803,16001078791.7581,15805585405.1419,443.110578066018,437.696868860599,-0.00802464494306765,-0.0048796354466436,0.0168271894449461,0.0144851185438073,-0.0248518343880137,-0.0193647539904509,-0.18953156545736,1.06882101535258,2.25355847863209,0.476500147773144,1.44044891998704,0.974445588466627,10,0.00154466237906826
"CAN",2017,36545075,16644584719.6102,16432911893.6567,455.453565757088,449.661463101573,0.0274744194614387,0.0269684048713854,0.0179280727866624,0.0191654966141703,0.00954634667477627,0.00780290825721508,-0.215523334066022,1.12957390421258,2.25784146897283,0.5213780153324,1.49722318332875,1.0426876572446,11,-0.0011354190726774
"CAN",2018,37072620,16997982311.8343,16708974605.5991,458.505018308237,450.709299898391,0.00667746644687117,0.00232756840390547,0.0159021573282834,0.016908827659889,-0.0092246908814122,-0.0145812592559835,-0.230513045867209,1.04610015065188,2.19751050303081,0.559155022727434,1.34184699049844,1.00324328783701,12,-0.00742758916943278
"CAN",2019,37618495,17253838375.5626,17048229829.7766,458.653074121189,453.187450209706,0.000322857783102037,0.00548327343821242,0.0144967088861767,0.015257414255065,-0.0141738511030747,-0.00977414081685257,-0.204506601846549,1.16250310229003,2.12696009288456,0.624500595145789,1.62376215498713,1.02009667767548,13,0.00193622556110631
"CZE",1993,10330607,2129293795.9809,2131233597.49669,206.115071068032,206.302843336959,0.000998004140087438,0.00804730902683737,-0.00135462222161831,-0.00166973190616737,0.00235262636170575,0.00971704093300474,-0.210730820942071,0.357545717564963,-0.73384856072941,0.617491354343374,-1.5508686907499,0.520360335684855,-13,0.00930209841229073
"CZE",1994,10336162,2237092908.75993,2239167178.27046,216.433615181334,216.634296005661,0.0488492628350743,0.0488654574918552,0.0220913250613259,0.0224786054372377,0.0267579377737484,0.0263868520546175,0.0117193664502258,0.207456475239392,-0.549133808563376,0.465565087179029,-1.28630736474199,0.373312064776696,-12,0.00414865244046825
"CZE",1995,10330759,2378818879.74757,2360403498.62236,230.265644542436,228.483066793288,0.0619497456378637,0.0532514416417804,0.0196658274612975,0.0181449363020514,0.0422839181765662,0.035106505339729,-0.0182316210142924,-0.0278376890738783,-0.0988365530865618,0.222505170037364,-1.55891430823722,0.147350216112373,-11,-0.000186827612459088
"CZE",1996,10315353,2504208802.09692,2467137299.12133,242.765206590304,239.171388426681,0.0528611294952199,0.0457182996705594,0.0169687253259871,0.0199157558270775,0.0358924041692328,0.0258025438434819,0.0146785162459796,0.0201790298518609,-0.200968650153007,0.28367361827456,-1.32110990748621,0.196593310446473,-10,-0.00494651599645078
"CZE",1997,10303642,2483723951.9136,2446630145.47355,241.053013285361,237.452945810185,-0.00707786677914868,-0.00721092038009008,0.020118714724223,0.0234582751556349,-0.0271965815033717,-0.030669195535725,0.0379802981103041,0.0909241151935969,-0.79332428960222,0.381387940013427,-1.30529600902873,0.26339351359883,-9,-0.00452122007673428
"CZE",1998,10294943,2454721237.619,2418722392.86522,238.439517112334,234.942766838556,-0.0109012002847972,-0.0106275418269544,0.0166442682700927,0.0190432546603718,-0.0275454685548899,-0.0296707964873262,0.058141621189533,0.0819033692847035,-1.01832510955872,0.40717563029782,-1.19128075303677,0.262276687056976,-8,-0.0026798100493738
"CZE",1999,10282784,2512427347.00665,2466109878.56979,244.333377712364,239.829007258131,0.0244179136977039,0.0205842605426829,0.0228857791746693,0.0226003218471122,0.00153213452303458,-0.00201606130442933,-0.039084125561496,0.00159970627729622,0.029875633299449,0.30986327546147,-1.47627745404925,0.181202468227684,-7,-0.00206137171876848
"CZE",2000,10272503,2562429450.24716,2512871208.29383,249.44548083823,244.621121872033,0.0207067827878893,0.0197843725744802,0.0275917314821177,0.030749892461027,-0.0068849486942284,-0.0109655198865468,-0.116271938890794,0.00649814354752032,0.576873204454743,0.295029794705927,-1.53125482454009,0.195187871708466,-6,-0.00396602359822637
"CZE",2001,10224192,2644032238.47996,2569926972.08896,258.605495522772,251.35746395304,0.0360633395272068,0.0271655129228909,0.00429049256645264,0.00495620591270285,0.0317728469607541,0.0222093070101881,-0.142335580956961,0.00511850317439799,0.169989893873939,0.305081994017049,-1.28548454670513,0.196098084473237,-5,-0.00245812096811935
"CZE",2002,10200774,2707682575.2692,2610788470.4988,265.438933875919,255.940232623407,0.0260810928263773,0.0180678657528643,0.00834388227701144,0.00648753469019425,0.0177372105493658,0.0115803310626701,-0.16779645719042,-0.255536357076142,0.527935568411964,-0.0239921013829105,-1.37335297149371,-0.0650841352891214,-4,-0.00142007588802888
"CZE",2003,10201651,2833202804.53331,2738277610.05502,277.720028310448,268.415142809239,0.0452287038307464,0.0475908714111695,0.0122912048671653,0.0116199903834531,0.0329374989635811,0.0359708810277164,-0.0115476849664353,-0.353768355912078,-0.350332138833181,-0.0519541839292437,-1.21783674396219,-0.163977741145701,-3,0.00712420946804973
"CZE",2004,10206923,3004846068.55589,2862915226.592,294.392939826811,280.487589314821,0.0583018911767361,0.0439946567985592,0.0246676474896086,0.0264226761369253,0.0336342436871275,0.0175719806616339,-0.0254251852005707,-0.245591760522151,-0.100308111325623,-0.0415661712908038,-0.457419101065139,-0.131593508841392,-2,-0.0117938406314672
"CZE",2005,10234092,3141824519.25048,2996791055.80072,306.995922965172,292.824322450953,0.0419190622546539,0.0430433680002205,0.018590244645126,0.0198301255349689,0.0233288176095279,0.0232132424652516,-0.0623939356151557,-0.232278767210426,0.0412500311600059,-0.0680709272117108,-0.315700961554254,-0.126376752954763,-1,0.00368052423691084
"CZE",2006,10266646,3289446610.25065,3084688982.67541,320.401288819216,300.457323908451,0.0427397704627248,0.0257328798291203,0.0213658475515661,0.0248719015186785,0.0213739229111587,0.000860978310441851,-0.101614332411181,-0.26888505741546,0.113648357422054,-0.130667654937577,-0.297853445223064,-0.154669210570179,0,-0.0164923920910613
"CZE",2007,10322689,3493876028.19609,3268702729.29692,338.465687399483,316.65225304152,0.054848482877432,0.0524984512332605,0.0188083281161457,0.0132610790346419,0.0360401547612863,0.0392373721986186,-0.057042027057087,-0.235459065113871,0.103057752841092,-0.138911100839286,-0.172517822187691,-0.145197017145935,1,0.00781997718696459
"CZE",2008,10429692,3439110865.73577,3229321188.15116,329.742322758503,309.627665721208,-0.0261112112750936,-0.0224336808917025,-0.0172992014437723,-0.0221037709787,-0.00881200983132135,-0.000329909913002524,-0.071491650610777,-0.274723361837596,0.0961119552012755,-0.211746948696491,-0.123128769274982,-0.216815176807415,2,0.00892784508230235
"CZE",2018,10626430,4017710479.81968,3788028935.30526,378.086570919837,356.472393391314,0.0309086435520118,0.0376730882877192,0.0159021573282834,0.016908827659889,0.0150064862237285,0.0207642606278302,-0.252058105538352,-0.249372785956245,-0.127942687998668,-0.310289696233284,0.166357298629277,-0.377934407192444,12,0.0094402334989282
"CZE",2019,10669324,4201165322.73262,3941464892.97205,393.761153258877,369.420301883423,0.0406213224803702,0.0356782263696163,0.0144967088861767,0.015257414255065,0.0261246135941935,0.0204208121145513,-0.279943286299689,-0.355910928705821,-0.255129915857268,-0.443707066071135,0.13304512781755,-0.52126853642849,13,8.26583047747886e-05
"DEU",1993,81156368,31418881995.1832,31446283453.186,387.140070082771,387.477707888382,-0.0229754118007035,-0.0233201298684227,-0.00135462222161831,-0.00166973190616737,-0.0216207895790852,-0.0216503979622553,-0.0262440129499855,0.807013099297212,1.33539749122583,0.845922307446869,1.2018134744541,0.844785756071404,-13,-0.00355848940797799
