iso,year,gdp_dev,gni_dev
CAN,2003,-0.010182889238317117,0.007977199170385418
CAN,2004,-0.009680714425256198,0.006734602330629613
CAN,2005,-0.004421049779166353,0.008502290671476231
CAN,2006,-0.014299617361263728,-0.0164858962302592
CAN,2007,-0.01502784280840963,7.346561260401785e-4
CAN,2008,-0.004793578383821995,0.020910338894779557
CAN,2009,-0.004610940901896399,-0.04861980397918941
CAN,2010,-0.008024645242400652,0.0023046903005656816
CAN,2011,0.0035731955984790176,0.016293241496045496
CAN,2012,-0.005015550509899214,-0.010178707724572078
CAN,2013,-8.113075406992465e-4,0.00447739320140883
CAN,2014,-0.002338950925480532,-0.0112627176989335
CAN,2015,-0.025258283770178025,-0.04961777787188382
CAN,2016,-0.018826121790613826,-0.019468156178700013
CAN,2017,-0.006857935118574687,0.0034891357849566873
CAN,2018,-0.010267724400803147,-0.011879670887369187
CAN,2019,-0.013744742888945893,-0.014273575056810373
CAN,2020,-0.01754980550667895,-0.02110510408249411
CAN,2021,-0.005929677449834969,0.024198399655141145
CAN,2022,-0.008501401579488643,0.00799096783190123
CAN,2023,-0.029231866337191548,-0.04509384762556934
CAN,2024,-0.031476520345632863,0.6151664525949361
CAN,2025,NA,NA
CHE,1990,NA,NA
CHE,1991,-0.0318627438005219,NA
CHE,1992,-0.029068400492684887,NA
CHE,1993,-0.019638448405705944,NA
CHE,1994,-0.02624064939422155,NA
CHE,1995,-0.028528472533517757,NA
CHE,1996,-0.029124937962171416,-0.03202715522377453
CHE,1997,-0.015428827106608978,-0.009665697993536781
CHE,1998,-0.004842910072690998,-9.036637305097628e-4
CHE,1999,-0.020557032960606847,-0.0721592767683994
CHE,2000,-0.005523418319913986,-0.0032344652140530172
CHE,2001,-0.003658965318207308,-0.029376186784443092
CHE,2002,-0.020802421036142604,-0.022193583554765084
CHE,2003,-0.026675794177505097,0.016673915861801447
CHE,2004,-0.010819763748603606,-0.01962520421121461
CHE,2005,-0.0053379032274349925,0.008664448346051401
CHE,2006,0.0035045015921735256,-0.017549042727070585
CHE,2007,0.003889283997231985,-0.058493913018095256
CHE,2008,0.012029364921890107,-0.05231954049968124
CHE,2009,0.0019208325781558955,0.08143495890725383
CHE,2010,-0.003104980524993195,0.03586014373029123
CHE,2011,-0.00852323673981914,-0.049491349098385484
CHE,2012,-0.010732587330373633,1.3238823622074847e-4
CHE,2013,-0.007103496398119802,-0.01674422705957923
CHE,2014,-0.009638507459504453,-0.03302957545089846
CHE,2015,-0.02010749392349176,-0.0072816366126868814
CHE,2016,-0.008111659591429898,-0.03754464218905618
CHE,2017,-0.020531508672728904,-0.03874296081463413
CHE,2018,-0.0019696348460804813,-0.02471997188527375
CHE,2019,-0.01384022844100663,-0.014878644431199461
CHE,2020,0.01581781982666186,-0.0021439291926963477
CHE,2021,-0.011448892944182276,-0.007669042381222013
CHE,2022,-0.009622716636208395,0.018014119554370822
CHE,2023,-0.024795192497970575,-0.033705701954330536
CHE,2024,-0.015333293283703142,NA
CHE,2025,NA,NA
CHL,1990,NA,NA
CHL,1991,0.04600711699994342,0.042231195994224535
CHL,1992,0.07139739153946323,0.05516034398437597
CHL,1993,0.035264798501012606,0.026032156091305936
CHL,1994,1.6971559936962421e-4,-0.17663099885304767
CHL,1995,0.04706532628619975,-0.10064259308893497
CHL,1996,0.025598089915403577,-0.01704642246053467
CHL,1997,0.022797432001159024,0.014431190011285011
CHL,1998,-0.0038764950038974177,-0.012667955389998653
CHL,1999,-0.047793242781420275,-0.10994809520976645
CHL,2000,-0.003708058434121142,-0.006253966195140848
CHL,2001,0.005465990640438179,-0.00657024598096001
CHL,2002,0.007470913510989163,0.004203561840437686
CHL,2003,0.016074093308777293,0.025420043608802345
CHL,2004,0.02313777731735911,0.04666607266508471
CHL,2005,0.018241852499723876,0.04081521145059597
CHL,2006,0.019802164621976814,0.06400189740355167
CHL,2007,0.014351096986127132,0.03838259840884817
CHL,2008,0.023427688706542327,-0.032684405733304445
CHL,2009,0.015430215036490225,0.03587431100110727
CHL,2010,0.021506907032250666,0.07022363335952697
CHL,2011,0.031729769091940696,0.0067439162848081935
CHL,2012,0.03723759133868754,0.04697016627008033
CHL,2013,0.009671913444945446,0.012500677738341182
CHL,2014,-0.012814199799088044,-0.024096907614366003
CHL,2015,-0.013123152645617253,-0.0026504006003396086
CHL,2016,-0.011296139819961581,-0.0053381740984690396
CHL,2017,-0.025083518922135895,-0.01385138361165339
CHL,2018,-0.001746325917045155,-0.010642481307376883
CHL,2019,-0.030505857860331886,-0.03471668822658458
CHL,2020,-0.036621343938517015,-0.031445319048698295
CHL,2021,0.03775490451502783,0.06536127000670788
CHL,2022,-0.017427028343139028,-0.031936503664718785
CHL,2023,-0.018031104690320987,0.011188007481317541
CHL,2024,0.0027717346261937337,0.6576621678568433
CHL,2025,NA,NA
COL,1990,NA,NA
COL,1991,-0.010905851785366849,-0.002368471517298687
COL,1992,5.109246110102106e-4,-0.028074584406514447
COL,1993,0.021512650093026053,0.005260445975119765
COL,1994,0.006798230470996813,-0.14329073560165284
COL,1995,0.009667402118054724,-0.1684770929533297
COL,1996,-0.024723062409146124,-0.0327312356645475
COL,1997,-0.01594060128355146,-0.016973402648604363
COL,1998,-0.03979234093650952,-0.054085520366623285
COL,1999,-0.08856369753455162,-0.13263536309479207
COL,2000,-0.024402039949483978,-0.044798025539439124
COL,2001,-0.0104897454848345,-0.030544657652308516
COL,2002,-0.0010153905885612602,4.876588825517558e-4
COL,2003,0.006962795803307387,-5.130172608112105e-4
COL,2004,0.009264291304790007,0.017348876983149353
COL,2005,0.009049830029649542,0.011034799750007096
COL,2006,0.023076086689401976,0.016965857321274314
COL,2007,0.028627652361784328,0.04129479426313232
COL,2008,0.01769629180797061,0.05548978879265398
COL,2009,0.036526435507822086,0.029585174503226952
COL,2010,0.004975070313305352,0.018336596848797626
COL,2011,0.039289963083307455,0.05495775572225803
COL,2012,0.01699800824737352,0.026290608705886953
COL,2013,0.027415188451231032,0.033433039689105826
COL,2014,0.0065256876652650675,1.5812559284356098e-4
COL,2015,-0.004627183194473972,-0.02450911011817425
COL,2016,-0.008064439639543508,-0.0117315049508111
COL,2017,-0.02380032107206631,-0.016552876248651316
COL,2018,-0.015171651328207858,-0.01069375719732335
COL,2019,-0.00930017062834132,-0.010696894855410477
COL,2020,-0.04881051390366764,-0.05216692728109962
COL,2021,0.03065698339685241,0.04129398255501471
COL,2022,0.028559389909174726,0.03679620271321227
COL,2023,-0.019975547995182197,-0.0038007043996639567
COL,2024,-0.011403487904209086,0.6439449849779972
COL,2025,NA,NA
CRI,1990,NA,NA
CRI,1991,-0.010928123973474868,NA
CRI,1992,0.04640143376296457,0.048847399855331375
CRI,1993,0.0349123154524662,0.04336817693749495
CRI,1994,-0.01676448997424096,-0.1890100405556705
CRI,1995,-0.01238570754026469,-0.19549553602197633
CRI,1996,-0.04096364516482254,-0.06565078668131719
CRI,1997,-0.0073615160625646325,-0.0038720612966542944
CRI,1998,0.013782597530239471,-0.06814703078941164
CRI,1999,-0.014467807139986633,-0.11150022706032381
CRI,2000,-0.02277671175981766,-0.04319613628246621
CRI,2001,-0.0013151723366942036,-0.0038741977869403144
CRI,2002,0.0030017914644417942,-0.004833250076217155
CRI,2003,0.008747001558415235,0.006065547217936285
CRI,2004,-0.003507944043368738,-0.011004565669672672
CRI,2005,-0.0034761123781095193,-0.007324843298269101
CRI,2006,0.024796757519451873,0.014568265751359277
CRI,2007,0.03949621741621279,0.0351182936948522
CRI,2008,0.028219159347049327,0.027538218578126106
CRI,2009,0.01246448279998269,0.01884191044849537
CRI,2010,0.007886939894321543,0.012360404032250472
CRI,2011,0.016121722321026155,0.010487723338565402
CRI,2012,0.022911985258318168,0.027663230597839927
CRI,2013,-0.0014124039818650402,-0.005901139812616307
CRI,2014,0.0014327346388185447,-0.002033277674138745
CRI,2015,-5.54819347440727e-4,0.013232181459496672
CRI,2016,0.011337275283828774,0.0208164616501314
CRI,2017,0.004386064273408152,-0.010466483336987409
CRI,2018,-0.008459064125231563,-0.01443529954023326
CRI,2019,-0.004946027381834028,-0.011236763311966769
CRI,2020,-0.009172300129190347,-0.003560082784058949
CRI,2021,0.007946740674025676,-0.015465042683052488
CRI,2022,0.0036778514808446516,-0.02078850022919987
CRI,2023,0.023966970167871082,0.040064149026699525
CRI,2024,0.016212276635528156,0.6624930664753332
CRI,2025,NA,NA
CZE,1990,NA,NA
CZE,1991,-0.12864323187320892,NA
CZE,1992,-0.025477857631214462,NA
CZE,1993,-0.012429247347577999,NA
CZE,1994,-0.003874198746020241,NA
CZE,1995,0.03646676164724205,NA
CZE,1996,0.013036105995530178,0.02213087626336474
CZE,1997,-0.03970743433387902,-0.03866121129344435
CZE,1998,-0.03446498895910466,-0.014191773399552687
CZE,1999,-0.016896525764241943,-0.08289754561145202
CZE,2000,0.001207259707554087,-0.01397696597235587
CZE,2001,0.019111855698223934,0.024388142848509986
CZE,2002,0.0043654758646258784,0.016388328398512897
CZE,2003,0.01329606139550421,0.017167150036822676
CZE,2004,0.014945328538075842,0.005779805509659397
CZE,2005,0.0325922365375515,0.019791122664196692
CZE,2006,0.030753272490525063,-0.009631240276089414
CZE,2007,0.022377876490292437,0.032003162665894536
CZE,2008,0.011615146662222742,0.016956054463172165
CZE,2009,-0.018660219142015322,-0.026661599454387286
CZE,2010,-0.0030182755822405483,-0.02764142911047074
CZE,2011,0.0019641673932291326,-0.008749459136621951
CZE,2012,-0.020289967525844332,-0.006405858882363447
CZE,2013,-0.013260160756654926,-0.0035495124419959723
CZE,2014,0.0014152455006648523,0.004930122817450311
CZE,2015,0.023905543642223748,0.015921031131655994
CZE,2016,0.007056525176645678,0.010893270751443751
CZE,2017,0.024958789789879532,0.025674959737591152
CZE,2018,0.003653024412944461,0.008782891227477663
CZE,2019,0.015478679850390975,0.009447698791113623
CZE,2020,-0.0049425623621957016,0.017256593013909693
CZE,2021,-0.018569152082426044,-0.0013675774802592855
CZE,2022,-0.027395773938303947,-0.05756059557631055
CZE,2023,-0.02705906833516991,0.001364346527829241
CZE,2024,-0.006392044941977204,0.6523536450424352
CZE,2025,NA,NA
DEU,1990,NA,NA
DEU,1991,0.0317702843488572,0.0161517043057966
DEU,1992,-0.0061468003166460505,-0.0033180687579754675
DEU,1993,-0.0271113545180679,-0.02766199886744758
DEU,1994,-0.008857503652146548,-0.20126639757835108
DEU,1995,-0.011455844686796723,-0.0942851559485458
DEU,1996,-0.02091276156046007,-0.02324879403523994
DEU,1997,-0.017033733475873447,-0.024387917980920548
DEU,1998,-0.009845307538626002,-0.012195173758694722
DEU,1999,-0.01040093118807306,-0.0704139496990841
DEU,2000,-0.011186855751589064,-0.02095768868997716
DEU,2001,0.0011357310309261237,-0.0016758743054108294
DEU,2002,-0.01598200718806808,-0.014849283460151241
DEU,2003,-0.024049806516250882,-0.02005734085029509
DEU,2004,-0.01811904736693215,-0.004608546137692571
DEU,2005,-0.016272293041248886,-0.018760934911259852
DEU,2006,0.0097548050280718,0.0028082884574125444
DEU,2007,0.005100917727149934,0.00889053879456192
DEU,2008,0.007799184699944561,0.007909022336646032
DEU,2009,-0.017136272843302436,-0.0022863139342454986
DEU,2010,0.0156389498894427,0.004291680814988652
DEU,2011,0.01944025413289907,0.01788047553921146
DEU,2012,-0.008327301664861508,-0.011839048283293963
DEU,2013,-0.010947939003457918,-0.008770761171858155
DEU,2014,-0.0020753793231147455,-0.00415621982668668
DEU,2015,-0.014895299131463702,-0.009086956965695947
DEU,2016,-0.002248085659143584,0.011574203673674788
DEU,2017,7.174087241121896e-4,-0.006585248637504648
DEU,2018,-0.013152187569779983,-0.002417713485311168
DEU,2019,-0.008862003878480351,-0.011686090822740525
DEU,2020,0.003729813118697578,-2.0973230010845612e-4
DEU,2021,-0.018241398873190207,-0.024356625550518984
DEU,2022,-0.019695110452600417,-0.030686026627707363
DEU,2023,-0.03445714391550325,-0.008197314752846907
DEU,2024,-0.024789372806502286,0.6282926716952435
DEU,2025,NA,NA
DNK,1990,NA,NA
DNK,1991,0.0013892344862771466,-0.007401791258898172
DNK,1992,-0.0027729497677810855,0.0028975817754854916
DNK,1993,-0.016126443455375394,-0.015696782512865326
DNK,1994,0.016444675378918916,-0.17168973001614773
DNK,1995,7.76531581049511e-4,-0.12465858380970829
DNK,1996,-0.006871121093752208,-0.0070251297084489295
DNK,1997,-0.007932282753738917,-0.007840440307885999
DNK,1998,-0.011833514592145988,-0.013985477914392419
DNK,1999,-0.005780847870298089,-0.06503132372863618
DNK,2000,-0.0059256789612458505,-0.011862840669550678
DNK,2001,-0.008415776468899239,-0.0028590535322123856
DNK,2002,-0.011802128022296188,-0.006485092155607219
DNK,2003,-0.017283016676261198,-0.012600380411683432
DNK,2004,-0.005934127182351645,0.006595772180663317
DNK,2005,-0.006096302277748933,0.010241680306085854
DNK,2006,0.0039004426850368645,-0.00467002740598943
DNK,2007,-0.020129043547273184,-0.02485541563057403
DNK,2008,-0.013943032552694135,0.013121293579040127
DNK,2009,-0.02002628197597467,-0.03467400441825674
DNK,2010,-0.016122243825034133,0.0025080282266518594
DNK,2011,-0.00865037585280426,-0.010431330317487664
DNK,2012,-0.015320415666426612,-0.012151397536234398
DNK,2013,-0.0034538030104727113,0.010867051641643144
DNK,2014,-0.013300229932148966,-0.0052469860450958805
DNK,2015,-0.010213334174446587,-0.013459981362530016
DNK,2016,0.004309651510347123,-0.0033686152078171716
DNK,2017,-0.0010091595246617402,-0.0038198812158238837
DNK,2018,-0.009543533529372539,-0.006322910021987482
DNK,2019,-0.0050371339397425885,-0.006245695024411191
DNK,2020,0.024836606644884185,0.042480014610108086
DNK,2021,5.535769017992465e-4,0.01501655137148461
DNK,2022,-0.03554302356719319,-0.010964320244644554
DNK,2023,-0.017571104436386875,-0.05428135383670529
DNK,2024,0.01229299941227957,0.6493197672174738
DNK,2025,NA,NA
ESP,1990,NA,NA
ESP,1991,0.012963228032553786,0.016926738268201902
ESP,1992,-0.012600934761897165,-0.01610431331947204
ESP,1993,-0.02436096055156156,-0.027556386137273847
ESP,1994,-0.010253546769629196,-0.21442229447711725
ESP,1995,0.001343404419500871,-0.1617026109153752
ESP,1996,-0.007711097147934609,-0.01243113118074568
ESP,1997,-0.0037692398765365454,-0.003168099941587954
ESP,1998,0.006660965001733743,0.010150034896863502
ESP,1999,0.0075147875249790275,-0.049734657515955405
ESP,2000,0.007017566531311914,-0.0016098859993025627
ESP,2001,0.018879811089343335,0.01638323375289552
ESP,2002,-0.001766276654745269,0.010494659681494767
ESP,2003,-0.008606121270739564,-8.806471215017098e-4
ESP,2004,-0.015732607834207712,-0.018110429259159844
ESP,2005,-0.010226440799060654,-0.012091304722151364
ESP,2006,-0.006420961324169028,-0.019474279130847094
ESP,2007,-0.010431433961514358,-0.00807780897634025
ESP,2008,-0.012599454378369401,-0.009350157165359363
ESP,2009,-0.010313722457887309,-2.6059470679484775e-4
ESP,2010,-0.030605643262722637,-0.03619243453833754
ESP,2011,-0.027707515126087046,-0.038646310293378505
ESP,2012,-0.040931056124467347,-0.03595843008014299
ESP,2013,-0.024041397564724676,-0.018322070592278195
ESP,2014,-0.002379963068397828,-0.005370107330472607
ESP,2015,0.016720585714182334,0.01952016214959329
ESP,2016,0.009971462360782724,0.013132916822973684
ESP,2017,0.0019642576147393953,-0.002327121925263853
ESP,2018,-0.003720187906868233,-0.004148691303601737
ESP,2019,-0.006550129023915829,-0.00911769339509938
ESP,2020,-0.07631557694264579,-0.06764060890055745
ESP,2021,0.006458346022142791,0.0037453315510216356
ESP,2022,0.021388251330357377,0.004404063752252441
ESP,2023,-0.0040541147021304624,0.017713459806538268
ESP,2024,0.006536814357225751,0.6564314716846251
ESP,2025,NA,NA
EST,1990,NA,NA
EST,1991,NA,NA
EST,1992,NA,NA
EST,1993,NA,NA
EST,1994,-0.02561796007890038,NA
EST,1995,0.03962126378982944,NA
EST,1996,0.03489078892534181,NA
EST,1997,0.10135638607713204,NA
EST,1998,0.02032991356165148,NA
EST,1999,-0.02599921817461137,NA
EST,2000,0.04109345334383718,NA
EST,2001,0.04894233765613443,0.05116452989458686
EST,2002,0.06071126998071996,0.07509376509337962
EST,2003,0.06014017698495522,0.0714408865622449
EST,2004,0.04147314238188393,0.051096247422067975
EST,2005,0.0698455348570235,0.09157736212187473
EST,2006,0.06900045279833478,0.06890755128020665
EST,2007,0.05315860587796273,0.06351137886087344
EST,2008,-0.05311636462856839,-0.007383221948515484
EST,2009,-0.11973834355367607,-0.09525813311299736
EST,2010,-0.0013504764341636388,-0.03158364582320594
EST,2011,0.05845636599380022,0.07248254570905921
EST,2012,0.027869663898872687,0.03868005587887602
EST,2013,0.007923323839797547,0.036757119586209086
EST,2014,0.015371887202656254,0.020491951092182603
EST,2015,-0.0040175400850746,0.0025590352978017705
EST,2016,0.010641030489130898,0.019100352068209148
EST,2017,0.030253656040411414,0.025723538984602
EST,2018,0.010651499856146884,0.022516765700947516
EST,2019,0.014254868591876857,0.016933648485942143
EST,2020,0.012660999486426405,-0.0060065707069600904
EST,2021,0.020238715192714807,0.005070845378860156
EST,2022,-0.044770321732883644,-0.019731825989513396
EST,2023,-0.06967909812465578,-0.06103208082210543
EST,2024,-0.024385855258458378,0.62888394041429585
EST,2025,NA,NA
FIN,1990,NA,NA
FIN,1991,-0.076472113210734,NA
FIN,1992,-0.05881784807216839,NA
FIN,1993,-0.02446468606804686,NA
FIN,1994,0.0025502605604632578,NA
FIN,1995,0.013235142628802876,NA
FIN,1996,0.0033913847533231234,-0.005061527328372506
FIN,1997,0.024184914400420254,0.03305630175068508
FIN,1998,0.01907492848966008,0.021960090227500118
FIN,1999,0.008863235871697128,-0.05015790349705185
FIN,2000,0.014757315671237947,0.003872406031140585
FIN,2001,0.00942605082595982,0.014739075235914001
FIN,2002,0.0013579444331845991,-0.0012881585902473347
FIN,2003,-0.0015564556016123277,-0.022143713589459324
FIN,2004,0.005546911668190546,0.009288909962847924
FIN,2005,-0.0025736291758384766,-0.016068298446697327
FIN,2006,0.005364290681793449,-0.011250606744601654
FIN,2007,0.021907289835731092,0.01856287937182266
FIN,2008,-7.054715391845434e-4,-0.0013598274907682395
FIN,2009,-0.052575757376677856,-0.050211285211331
FIN,2010,-7.38284721919058e-4,-0.007679914167574964
FIN,2011,0.0014282525825120018,-0.012756805835280716
FIN,2012,-0.03168616040289152,-0.03742519976505143
FIN,2013,-0.027722034648174798,-0.022490015959826692
FIN,2014,-0.02975777986717354,-0.023097891826573402
FIN,2015,-0.022769547459306594,-0.015066688756904867
FIN,2016,0.004854644502746197,-2.065002551088213e-4
FIN,2017,0.005364283640048484,-0.001337418910839716
FIN,2018,-0.012587794904824534,-0.005490218582721695
FIN,2019,-0.005603464584527984,-0.01106596438895302
FIN,2020,0.018117126050276156,0.03675593015488232
FIN,2021,-0.03373198098306851,-0.036860088150051595
FIN,2022,-0.026308213617049603,-0.027882583033600028
FIN,2023,-0.029697531878298378,-0.04260253659100144
FIN,2024,-0.02067678201191825,0.6190443265801058
FIN,2025,NA,NA
FRA,1990,NA,NA
FRA,1991,-0.002968170298657924,-0.009251095693160849
FRA,1992,-0.0092632111532307,-0.013408305716158253
FRA,1993,-0.019583932802785142,-0.0212778614573228
FRA,1994,-0.012062114946493452,-0.20334122706976032
FRA,1995,-0.0051326469210764,-0.18653694504493323
FRA,1996,-0.018867410037289645,-0.018829968692918087
FRA,1997,-0.013343582888165173,-0.011588643013475064
FRA,1998,-0.0010149152981977494,-0.0013309622294119805
FRA,1999,-0.003390867926059471,-0.0570852443419696
FRA,2000,-0.00531309945147207,-0.016190722399967328
FRA,2001,-0.0027249238030204737,-0.0014701033073070136
FRA,2002,-0.009493597593131398,-0.012006465717053771
FRA,2003,-0.016398975706700014,-0.014361755309799662
FRA,2004,-0.009728817211209773,-0.012581084895488814
FRA,2005,-0.015221190786096628,-0.015217095151793814
FRA,2006,-0.010228740333257491,-0.021160357401051044
FRA,2007,-0.006615161549129667,0.0018693752966729704
FRA,2008,-0.00547586778777287,0.006209572994281487
FRA,2009,0.0027900791488644217,0.0012401049845554013
FRA,2010,-0.01229807814478967,-0.019092334182976956
FRA,2011,0.0017905312873658374,-2.071444765370245e-4
FRA,2012,-0.014453680237171085,-0.021733686489140425
FRA,2013,-0.010396433880929479,-0.005419425080438245
FRA,2014,-0.015842925565975108,-0.016304138793410416
FRA,2015,-0.0179510727308827,-0.011902100536692828
FRA,2016,-0.013026967300540093,-0.009997453098785414
FRA,2017,-0.00817198906324812,-0.013064780139782073
FRA,2018,-0.011223977011564301,-0.011963459931267906
FRA,2019,-0.0018405923427966542,0.005379409262548762
FRA,2020,-0.03575200710520576,-0.03926670869311977
FRA,2021,0.0037627291530935025,0.0061912670435262385
FRA,2022,-0.008119686500329237,-0.015608010176213938
FRA,2023,-0.004853148190305134,-0.004575352241756647
FRA,2024,-0.007855610945945557,0.6353378712723696
FRA,2025,NA,NA
GBR,1990,NA,NA
GBR,1991,-0.026920343608773933,NA
GBR,1992,-0.009189193416546004,NA
GBR,1993,0.020263559066922454,NA
GBR,1994,0.013770728822574796,NA
GBR,1995,0.007499337287374175,NA
GBR,1996,-0.005876222656322483,NA
GBR,1997,0.01020374707829319,NA
GBR,1998,-0.0021801167607371497,NA
GBR,1999,-0.006316149195185972,NA
GBR,2000,0.001697545324054417,0.005653338648313522
GBR,2001,0.005424388373576505,0.011146731231452378
GBR,2002,-2.7373848349654395e-4,0.009837816013186895
GBR,2003,0.008030296365760137,0.009921205967662772
GBR,2004,-0.013054885944416839,-0.013044633812574702
GBR,2005,-0.006719327859210367,-0.001985666167765743
GBR,2006,-0.015369088561783428,-0.03916363691887881
GBR,2007,-0.004781233054860223,-0.004616210004401822
GBR,2008,-0.012555845999518311,-0.012820779700266627
GBR,2009,-0.017582888086794313,-0.017106271207262935
GBR,2010,-0.012980125711870016,-0.0028536600339510443
GBR,2011,-0.01741470436211401,-0.015314086898429835
GBR,2012,-0.0031242583789392597,-0.014851735127894727
GBR,2013,-0.002910355224100769,-0.005762035511740038
GBR,2014,0.002986912201230041,0.006161815497858214
GBR,2015,-0.01017210535999169,-0.008202842599366988
GBR,2016,-0.003959705187062568,-0.00677326598185779
GBR,2017,-4.4856858160002844e-4,0.006695778202242764
GBR,2018,-0.012486098184883332,-0.015225137456507554
GBR,2019,-0.010678494668253435,0.003249911920235604
GBR,2020,-0.06258268907930997,-0.07376946916168592
GBR,2021,0.020224782644019612,0.03595768677818967
GBR,2022,0.009304229860866542,0.0019983860786965124
GBR,2023,-0.026939937422060467,-0.03477976511033809
GBR,2024,-0.016816995515384292,0.6481927552445939
GBR,2025,NA,NA
GRC,1990,NA,NA
GRC,1991,0.011693485124188996,NA
GRC,1992,-0.019832148141663453,NA
GRC,1993,-0.03343665650442951,NA
GRC,1994,-0.016738417053058896,NA
GRC,1995,-0.006295652138007313,NA
GRC,1996,-0.019974312289706475,NA
GRC,1997,-0.0044078601915611415,NA
GRC,1998,-0.003120899160107271,NA
GRC,1999,-0.009357269965885706,NA
GRC,2000,-0.002659929432310193,NA
GRC,2001,0.025897014054740097,NA
GRC,2002,0.029156234232527112,NA
GRC,2003,0.03486712991719365,NA
GRC,2004,0.0190942278517241,NA
GRC,2005,-0.017718515427022297,NA
GRC,2006,0.029238983770520477,NA
GRC,2007,0.006307613085107633,0.0059479054044047075
GRC,2008,-0.005939350453720849,-0.00274898777048449
GRC,2009,-0.008273807816882695,-0.009682167540328024
GRC,2010,-0.08726573196288001,-0.08973661484847106
GRC,2011,-0.12007572256110421,-0.1314938625195765
GRC,2012,-0.09315807585191216,-0.07104091718808725
GRC,2013,-0.029001714368590115,-0.033416228335946485
GRC,2014,-0.0060989129512147855,0.002225822213972606
GRC,2015,-0.01983659350799627,-0.011909177032872975
GRC,2016,-0.013999605085350808,-0.013184652203161562
GRC,2017,-0.0081892859501842,-0.013136156527250975
GRC,2018,-5.300058920632011e-4,-0.015332734166952022
GRC,2019,0.005539636200083464,0.004342848510050956
GRC,2020,-0.04933441112145154,-0.0400580056847506
GRC,2021,0.03026321592890291,0.013272159233613579
GRC,2022,0.028385370466239124,0.029049500106419046
GRC,2023,0.00749296022402568,0.03584750803090664
GRC,2024,0.005189245269608733,0.6592194624996424
GRC,2025,NA,NA
HUN,1990,NA,NA
HUN,1991,-0.13517873851837336,NA
HUN,1992,-0.04850716658330434,NA
HUN,1993,-0.014675957043126076,NA
HUN,1994,2.4196367497708593e-4,NA
HUN,1995,-0.01622794212183898,NA
HUN,1996,-0.026567138851948613,NA
HUN,1997,-0.0035085689827027977,NA
HUN,1998,0.0087155808183005945,NA
HUN,1999,0.0014588099324743808,NA
HUN,2000,0.006630566185862108,4.0080804459918795e-4
HUN,2001,0.02775376617912606,0.031869263287156
HUN,2002,0.03611475045204671,0.04874213868721711
HUN,2003,0.02240293616294764,0.023409353314038484
HUN,2004,0.019839327706092647,0.014444397719016067
HUN,2005,0.017542528298367444,0.005514128226726811
HUN,2006,0.009940879358900645,-0.008910258136580751
HUN,2007,-0.02074588567599278,-0.027146083536379706
HUN,2008,0.007776608521197659,0.02322581623870512
HUN,2009,-0.03181126081731911,-0.013631645630381328
HUN,2010,-0.014468131368888137,-0.020516308445575504
HUN,2011,0.004256688765813976,-0.0050124985321939874
HUN,2012,-0.01922027883877142,-0.02246079974124271
HUN,2013,0.010978209331707234,0.027382510169323027
HUN,2014,0.02580507930104403,0.00996257590494487
HUN,2015,0.015405055446574778,0.013817540444678755
HUN,2016,0.010137118394435873,0.03552921636523365
HUN,2017,0.019010115450363685,-0.00159388713586317
HUN,2018,0.03358753696794636,0.027422596775718233
HUN,2019,0.03274430513351767,0.04566780310328333
HUN,2020,0.003153589682961311,0.023150870017612846
HUN,2021,0.015638707375838834,-0.02246132895174391
HUN,2022,0.012238848407616132,-0.025898432017779527
HUN,2023,-0.023441853352110797,7.675934790416505e-4
HUN,2024,-0.008330139271794934,0.6263410894682799
HUN,2025,NA,NA
IRL,1990,NA,NA
IRL,1991,0.003018091793357769,NA
IRL,1992,0.00518026334885846,NA
IRL,1993,0.009431308861151066,NA
IRL,1994,0.020596238120702992,NA
IRL,1995,0.06331211817954241,NA
IRL,1996,0.035040779236824804,0.02978384910401921
IRL,1997,0.059209276120695264,0.04047789561574966
IRL,1998,0.03913876195177224,0.03982925108449109
IRL,1999,0.05747755516270914,-0.03357313704807474
IRL,2000,0.037665004221862475,0.04498713134086252
IRL,2001,0.02181160158830231,0.011553669707103253
IRL,2002,0.026910068331117643,0.008588417546906868
IRL,2003,-0.005832635631119132,0.017278846508800072
IRL,2004,0.017414583569655306,-0.014516125956262727
IRL,2005,0.00673431272663727,0.01643754690618593
IRL,2006,-0.007582182701657558,-0.007978835058279898
IRL,2007,-0.003947734873607445,-0.018578177599946955
IRL,2008,-0.07128574092996232,-0.059363561820998
IRL,2009,-0.025428018548423026,-0.0634653790136408
IRL,2010,-0.015191918831321871,-0.01774568560154499
IRL,2011,-0.005710879457971885,-0.02163169955725941
IRL,2012,-0.019759464208522814,-0.018973100231848505
IRL,2013,0.0035187140748913492,0.04751357238489362
IRL,2014,0.06206422826669211,0.0512993824749195
IRL,2015,0.18673031225208803,0.16932998900891505
IRL,2016,-0.01769013466775604,0.021033265806643442
IRL,2017,0.05717311367098432,0.016110084615428732
IRL,2018,0.03680150922667913,-0.0072442207492731114
IRL,2019,0.014866215894764778,0.011554559747242621
IRL,2020,0.10069247052343577,0.061484632377108994
IRL,2021,0.08111003842813957,0.03136257502687201
IRL,2022,0.02032083323892131,-0.008814570812036848
IRL,2023,-0.06058758843875012,0.008508117401921922
IRL,2024,-0.008087545103794724,0.6546125115612735
IRL,2025,NA,NA
ISL,1990,NA,NA
