iso,year,EHB_dev,ehb_crude_dev,eq_ehb_crude_dev,debt_ehb_crude_dev,fdi_ehb_crude_dev,eq_debt_ehb_crude_dev
ROU,2007,0.12427497733889425,-1.7337973188987843,-2.429168048417933,-1.3597628797538197,-2.077355164088711,-1.543444301723706
ROU,2008,0.11765080944832718,-1.7003421776903085,-2.217356951626448,-1.3403801984996175,-2.1603140594691523,-1.4690524197478465
ROU,2009,0.12336802542582426,-1.4989250924339783,-2.7748763086662187,-0.9866655120013559,-2.2346890023262285,-1.209041374233415
ROU,2010,0.11353947913244788,-1.405886204418445,-2.3182861315008028,-0.875853944431781,-2.192026651736818,-1.1037184877934536
ROU,2011,0.11394839283514335,-1.4497119549657949,-2.2200296501864103,-0.9219572456520104,-2.295845837598326,-1.1179276829924636
ROU,2012,NA,-1.4236663795596844,-2.0587240862156246,-0.8479644692934185,-2.4856496859593857,-1.0544848951949555
ROU,2013,0.16166615487370728,-1.2979417020951334,-2.1150509549645844,-0.7855861603612713,-1.7446171168342004,-1.0336409184058384
ROU,2014,0.182399281934701,-1.319208451563585,-2.4362998837938523,-0.833157900160725,-1.6316719851583612,-1.0953468876609151
RUS,1998,NA,0.7925804362536266,-3.0169896034351242,1.1345190528925848,0.26987200836029546,0.9527307553950303
RUS,1999,NA,1.09229365052739,-2.8244463037121457,1.470098918362462,0.661344416586346,1.2382302283453868
RUS,2000,NA,0.8678386854837701,-2.849264273670019,1.2338705609151808,0.4073288932515742,1.0132210698433248
RUS,2001,NA,0.7009474159336326,-3.1496978365850294,0.9410040331362224,0.9620773897658532,0.73762372162749
RUS,2002,NA,0.5958789233275782,-3.639252150528618,0.7488211700569283,1.0131093006553946,0.5709675342951192
RUS,2003,NA,0.42443017143928996,-3.603679630321911,0.47570246307851727,1.1307001735148094,0.27679107988832063
RUS,2004,NA,0.13062362730097088,-3.896329926430078,0.13651586414587347,0.9088567052793497,-0.06434871781143103
RUS,2005,NA,0.033328514234393536,-3.3617048841407886,-0.014268374060979694,0.9787824968660197,-0.23426712269981165
RUS,2006,NA,-0.09107381840527584,-3.824466319327561,-0.274063825271887,0.9747947825785799,-0.5066904691655936
RUS,2007,NA,-0.11233977214558621,-3.0016311381599974,-0.433120014244883,0.9596633033674851,-0.6731462873541965
RUS,2008,NA,-0.2373573226816592,-3.03134319677593,-0.08526684193885825,0.12474029608114989,-0.2651236861665365
RUS,2009,0.16900258128504375,-0.01808362034208011,-3.3191067994560104,0.036712010146021434,0.5437542186600672,-0.2129294904884722
RUS,2010,0.1673476319082161,-0.16683659111007176,-2.9475191254426294,-0.21556570166498412,0.49917259897678923,-0.47480245530657283
RUS,2011,0.17755322790648576,-0.24432350631491673,-3.0113982040626373,-0.21602381618914634,0.2951087252417217,-0.452545479525595
RUS,2012,0.21199753123872322,-0.27590389176085817,-3.082427951303236,-0.21287537662707767,0.22862316462719323,-0.47045548327087783
RUS,2013,0.20898668176396584,-0.2563552165588112,-3.6046971424844494,-0.1836389276976358,0.2817612724599372,-0.47841895171025506
RUS,2014,0.21734065304715677,-0.26181139459112057,-3.282153342696282,-0.13787784605116093,0.20564499550373583,-0.4347656106134561
SAU,1998,NA,1.4692076711882815,3.345876560729308,1.2836988691865854,0.30244866300952067,1.6663811319528978
SAU,1999,NA,1.348732177718963,3.1250087547382743,1.0925386637912822,0.13752587807170258,1.5411764068013203
SAU,2000,NA,1.1385498937892586,3.132163709880353,0.9766894295506605,0.10545726143471823,1.3254991795244266
SAU,2001,NA,1.1259191292339403,2.8613620022301043,1.0641580437693228,0.04101974279034204,1.3259173794841932
SAU,2002,NA,1.0235789086782408,2.7502350807653606,1.0280977296556069,0.22579387835955256,1.2123304388513623
SAU,2003,NA,1.0802364223026806,2.7295572805521577,1.0746447269853487,0.20285778740446236,1.2784305174456023
SAU,2004,NA,1.0611904435735358,2.536676179856244,1.104277666557797,1.0340569134914546e-4,1.2717454049869654
SAU,2005,NA,0.6719050830924144,2.0791276773420515,0.6092909568560491,-0.2994473293313309,0.886958872103213
SAU,2006,NA,0.5642842944854695,1.8454220557939032,0.5738075274982815,-0.6416240443587196,0.8265756284508712
SAU,2007,NA,0.5119800599003311,1.614780617758512,0.5808612237440595,-0.896833703596994,0.8075827424679219
SAU,2008,NA,0.3267640501135213,1.4681801005018844,0.5191347767423639,-0.9176125465661706,0.6508958726054757
SAU,2009,-0.08341614246598605,0.4895314482657452,1.5477061378339467,0.7080400584057092,-0.9211356766271224,0.8478801619426029
SAU,2010,-0.11379093674445007,0.39704444464013217,1.7315567989884104,0.5541404280613762,-0.9830850237992284,0.7598477910602974
SAU,2011,-0.10633405709047772,0.2520318848332336,1.489103329542767,0.4375004915676497,-1.0951699774291392,0.6372327816115567
SAU,2012,-0.08296412851067625,0.16311466809197772,1.3898306643132352,0.3437342140147954,-1.1798962399496578,0.5597713448853444
SAU,2013,-0.09139448583546217,0.2666496947463591,1.6055149652932268,0.46292693239091975,-1.1301420865781857,0.6627073626485469
SAU,2014,-0.08762234708284644,0.3704903030347863,1.5834594439498042,0.5662686566047446,-0.816646866131965,0.7441939439480301
SGP,1998,-0.41588694849099783,3.18651943729824,3.993524472334705,3.362347072097813,2.6693783069101187,3.3462262077497167
SGP,1999,-0.3093660596182678,3.132816180100136,4.001160738838946,3.2706483662987553,2.7653349204440554,3.2729776898570506
SGP,2000,-0.34995011600699366,3.0205895187373057,4.117974744327571,3.1888531392773802,2.513869838769939,3.1703589390489357
SGP,2001,-0.39882965719928243,3.100761687951033,3.9542996995821156,3.2314767248854697,2.9761729248470226,3.2113923415542316
SGP,2002,-0.3907900599495683,3.092158188871691,3.9204434351802195,3.222978718952864,3.021865332455121,3.1900735587204156
SGP,2003,-0.39014031203726773,3.1672610367562553,4.023409096908355,3.2770970974632903,3.1359558716989615,3.259600725431571
SGP,2004,-0.34902446844398627,3.09252838395888,3.913250073684694,3.178654250970114,3.0884608270976077,3.177194797882681
SGP,2005,-0.3538346532930513,3.0881687632801462,3.639930892006362,3.1911711460524987,3.143581369561506,3.1773123089411617
SGP,2006,-0.31158681911220165,2.9732394874029544,3.425807350574352,3.081574771446996,3.0848725747714365,3.0673644473006396
SGP,2007,-0.25343522978323985,2.9451949086018954,3.1785665891937773,3.106330640605586,2.948484227023968,3.0627467893637714
SGP,2008,-0.30842740898147425,2.970171308557857,3.329022849150149,3.1641615090638577,2.8166961380135147,3.135120353568866
SGP,2009,-0.18149728519379082,2.831782912421418,2.999881168734904,3.07311735214164,2.698008013830016,2.994713443162852
SGP,2010,-0.19727643300118247,2.8153845299186298,3.2788374374417266,3.0392232709858824,2.6741001755798424,2.9824050864402603
SGP,2011,-0.20284087544351126,2.7775348834306497,3.1987077712334284,2.993954804087152,2.6147310376350954,2.962557605878949
SGP,2012,-0.1869460670602684,2.7808693788721364,3.315009926049185,2.9886298640423936,2.5694138071998656,2.9846326350280634
SGP,2013,-0.23273960774945823,2.7360852562687534,3.3777023368746066,2.9561478909220735,2.549984307435715,2.929583472625066
SGP,2014,-0.2213666567719148,2.734007116728585,3.2791400663404855,2.9430573541249383,2.57534290884193,2.9106737616526424
ZAF,1998,0.031189443962881924,0.026910079930194675,1.7603401921555535,-1.424896249203621,1.3921315004205201,-0.4022058362776384
ZAF,1999,0.01330333913037407,0.46372082064421205,2.2905467753337376,-1.0142396568305194,1.5149397512689318,0.25439161796567067
ZAF,2000,-0.03168592457762798,0.45677633131016016,2.6878501246439512,-1.0340932515511019,1.3216051484276417,0.2887441926580179
ZAF,2001,-0.022838518647472106,0.1570001803931973,2.311635682163816,-1.0144646465827185,0.7330713217741924,0.1007019671807381
ZAF,2002,0.013329887393709106,0.3264682446746623,2.504441698945536,-0.5824702014051342,0.9131324089827679,0.2369806468757616
ZAF,2003,0.006971488326644293,0.2141155274547294,2.216609787264435,-0.5384317946692354,0.6680737866332205,0.17616109497516796
ZAF,2004,0.03809430067700359,0.10594837243791289,1.920935768145193,-0.6706761652481117,0.6833467445487931,0.013701184535326094
ZAF,2005,0.014853950170417685,0.13217162329620247,1.8253604570896893,-0.6791431270234585,0.5077769643647656,0.13913208841194113
ZAF,2006,0.031752453900605326,0.06767765341900056,1.5865321874321188,-0.710140175569375,0.4825039689441537,0.06904729004786048
ZAF,2007,0.059536018901211185,0.07916248562292416,1.3475838917780745,-0.6693380591795075,0.501216694354939,0.05283886296064266
ZAF,2008,0.0428379735323684,0.1504244703729114,1.7908663845732036,-0.6412696031640326,0.46156833004797004,0.14853012121111586
ZAF,2009,0.052731645513063086,0.21115811061880302,1.6869832371480418,-0.7525072270010225,0.4717039231331841,0.21781945909677736
ZAF,2010,0.031034355727938223,0.22297787809942254,1.899452611028203,-0.774811659835871,0.39619167607549377,0.2706232148824459
ZAF,2011,0.029735398105421473,0.24486023191226036,1.7969434402772122,-0.7419991262313472,0.4749189530090421,0.26305520142437144
ZAF,2012,0.06034018549958853,0.34605746625074907,1.860767116582388,-0.7107930398072679,0.5484195504162028,0.3743095645470639
ZAF,2013,0.052951453036548135,0.4290060320430591,2.0081994702296884,-0.7031661451277436,0.7083251385998397,0.41231911390594067
ZAF,2014,0.07468994171985122,0.4768946068011414,1.8927461002154513,-0.687265675970476,0.8442642457797901,0.38612918849156985
SWE,1998,-0.14720358182383764,1.2009082258346893,2.630514305764306,0.6036741871773428,2.3003921595753982,0.9712363782047176
SWE,1999,-0.15842933946334714,1.3667407416901918,2.71702769901261,0.6448363878543694,2.4932161638673884,1.1133144177013363
SWE,2000,-0.16845428098201132,1.436839976941629,2.970184225953018,0.7964211315718333,2.4986660431969065,1.1532279820257045
SWE,2001,-0.23883887542101967,1.5085831206420894,3.001754025397812,0.7356137229879173,2.567603257218362,1.1988070501326626
SWE,2002,-0.2682272658404212,1.469684630001696,2.962601967244532,0.7517927908770335,2.4949051142872274,1.111533372381026
SWE,2003,-0.25895954438929447,1.5284714038678704,2.9501557657604423,0.8315415049823687,2.493106662100857,1.2144719238068316
SWE,2004,NA,1.5476017848950407,2.8677198189571698,0.9109334279213976,2.4486262059096635,1.2717641306600997
