"iso","year","Population","GDP","GNI","GDP_pc","GNI_pc","gdp_log_diff","GNI_log_diff","gdp_log_diff_total","gni_log_diff_total","gdp_dev","gni_dev","EHB_dev","ehb_crude_dev_non_ppp","eq_ehb_crude_dev_non_ppp","debt_ehb_crude_dev_non_ppp","fdi_ehb_crude_dev_non_ppp","eq_debt_ehb_crude_dev_non_ppp","time"
"FRA",1997,59795263,20528264799.1161,20793206234.5647,343.309214964337,347.740024733475,0.0182480005476746,0.0218100177333955,0.0186296603121461,0.022191209762874,-0.000381659764471465,-0.000381192029478505,0.0176889366028566,0.508263696852646,-0.0631429475956327,0.491386930085647,1.09194481731725,0.356727898657844,-1
"FRA",1999,60315406,21945682553.0377,22401530181.7808,363.848708123389,371.406439372734,0.0252108784400962,0.0321410666271031,0.0203275958208504,0.0202952471772466,0.00488328261924575,0.0118458194498565,0.102186423002002,0.18981104121699,-0.0875964253152803,0.450480105958499,0.227949397421778,0.253333467062718,1
"FRA",2000,60724780,22796370930.7369,23180807448.8349,375.404751252074,381.735552583886,0.0312666363655003,0.0274311112789931,0.0261166437776845,0.0293960548351491,0.00514999258781579,-0.00196494355615595,0.115407682101194,0.276444195383309,-0.0224280146529363,0.463059008036853,0.451347921703281,0.268467018455081,2
"FRA",2001,61163237,23290548288.1818,23735882513.4316,380.793258018404,388.074334807223,0.0142518173993018,0.0164688076742543,0.00303976255030847,0.0038019078815763,0.0112120548489933,0.012666899792678,0.103950825383964,0.282512760370549,-0.0855154416913251,0.469333325761297,0.393160541385035,0.28948555878687,3
"FRA",2002,61604550,23571766110.1423,23842393387.7571,382.630278285326,387.023253765462,0.00481259412416613,-0.00271212735412529,0.00568943842718639,0.00382292913555471,-0.000876844303020263,-0.00653505648968,0.0768984743418811,0.29943886530388,-0.0583488101443776,0.483059833906637,0.328025109525117,0.33449173369645,4
"FRA",2003,62037544,23730642753.3361,24071158626.4714,382.520667699806,388.00953542699,-0.000286507092085664,0.00254513669017786,0.0110416401145388,0.0103800031386667,-0.0113281472066245,-0.00783486644848885,0.0459032421334683,0.241778306353429,0.0854954241679218,0.428248786435741,0.24178334715951,0.300831052901671,5
"GBR",1993,57713889,16093280239.0505,16729731868.7477,278.845881258331,289.87358430737,0.0237934060751508,0.0230444014427098,-0.00340563508537883,-0.00388240817350027,0.0271990411605296,0.0269268096162101,-0.0817573622932883,1.33029069592481,2.03101614099827,1.49259928792236,0.984323499671004,1.51090591999571,-5
"GBR",1994,57862145,16579600344.4526,17520335788.8131,286.536220605935,302.794439936733,0.0272057203469931,0.0436092474707257,0.0187885389977023,0.0188164926266712,0.00841718134929081,0.0247927548440545,-0.0847461399185705,1.22570970998542,1.87197707131724,1.38570204032069,0.895873087542892,1.3990396540161,-4
"GBR",1995,58024799,18535316029.6522,18004057857.5055,319.437832600716,310.282123640023,0.108697725118018,0.0244278006383318,0.0158487713628999,0.0144459526849436,0.0928489537551185,0.00998184795338819,-0.0849216764048011,1.21660679786998,1.7891590747156,1.39944341991874,0.849246330183443,1.40036872192544,-3
"GBR",1996,58164374,19258303957.7354,18648614995.1464,331.101370707357,320.619198878448,0.0358619066683179,0.0327721627257018,0.0148317097559252,0.0178701593677086,0.0210301969123927,0.0149020033579932,-0.070885501689682,1.20088160064339,1.67318168843454,1.39620592076896,0.781446406666057,1.37468504009095,-2
"GBR",1997,58314249,19772427280.7552,19445814511.4429,339.066825344097,333.465916905539,0.0237726284589703,0.0392865393540802,0.0186296603121461,0.022191209762874,0.00514296814682424,0.0170953295912062,-0.0546906354888336,1.13779643141137,1.41347074325811,1.38798919866916,0.575424881416453,1.32825805647658,-1
"GBR",1998,58474943,20308355962.2526,20398172183.9684,347.300141228913,348.83611915566,0.0239921535353966,0.0450615773499976,0.018980453161662,0.0217722047165152,0.00501170037373466,0.0232893726334824,-0.0387624219150985,1.006256013008,1.1330389297067,1.26526174810046,0.637594019291956,1.16436030287382,0
"GBR",1999,58684427,20818289588.3874,20747624187.6597,354.749814433519,353.545655096192,0.0212234265510336,0.0134103893143003,0.0203275958208504,0.0202952471772466,0.000895830730183178,-0.00688485786294635,-0.0287645521980635,1.02036925851939,1.05094965192888,1.21657238660112,1.0479304057063,1.08689092929884,1
"GBR",2000,58886065,21733002384.0265,21792766424.1861,369.06868176752,370.083591494628,0.0395699632227053,0.0457162744668809,0.0261166437776845,0.0293960548351491,0.0134533194450208,0.0163202196317318,-0.0252022016080864,1.03612857391781,0.851852373386798,1.25809701683616,1.07339476822491,1.07687316365596,2
"GBR",2001,59113016,22269572946.1149,22389346163.7728,376.728755408367,378.754928758377,0.0205426906495729,0.0231604668823708,0.00303976255030847,0.0038019078815763,0.0175029280992645,0.0193585590007945,-0.0300034682474035,0.997805112515017,0.793738681620519,1.22012475635889,0.947511006508273,1.05972464346593,3
"GBR",2002,59365677,22787233003.7254,23050250798.0246,383.845247881623,388.27571692688,0.0187140242315689,0.0248263279330256,0.00568943842718639,0.00382292913555471,0.0130245858043825,0.0210033987974709,-0.0523153778303802,0.954088553032507,0.820101924936597,1.11212581818602,0.962579638422068,0.995943903608195,4
"GBR",2003,59636662,23767579219.7152,24038651561.133,398.539730807119,403.085128425414,0.0375677231036189,0.0374320785315891,0.0110416401145388,0.0103800031386667,0.0265260829890801,0.0270520753929224,-0.051492882372081,0.919702662087115,0.76603631149368,1.1289476612858,0.857470706022591,0.998529726270502,5
"ITA",1993,56831823,19324989980.7184,19052396004.4426,340.038185660848,335.241683245715,-0.0162815073895546,-0.0141965936918522,-0.00340563508537883,-0.00388240817350027,-0.0128758723041758,-0.0103141855183519,-0.0516984195992222,-0.120783749029243,-0.136221023012596,0.0540488987431746,-0.0581051643670367,-0.0186527025996834,-5
"ITA",1994,56843400,19644036297.5013,19339659728.3073,345.58165587388,340.227004864369,0.0161710343814967,0.0147613419542791,0.0187885389977023,0.0188164926266712,-0.00261750461620558,-0.00405515067239204,-0.0189700943712402,-0.0987063562352584,-0.145622551205105,0.086747741835137,-0.108474776583352,0.0122118549934442,-4
"ITA",1995,56844301,20151555452.8005,19907563004.2807,354.504411142297,350.212117205571,0.0254918327209381,0.0289259638792991,0.0158487713628999,0.0144459526849436,0.00964306135803827,0.0144800111943555,-0.0440758353319836,-0.078893523579989,-0.162303080827946,0.125754242311069,-0.126672788895215,0.0414563978415746,-3
"ITA",1996,56860279,20494542035.3647,20296582766.099,360.436888383272,356.955384726462,0.0165960853275475,0.0190717811462777,0.0148317097559252,0.0178701593677086,0.00176437557162235,0.00120162177856908,-0.0594359490255504,-0.0989527113799915,-0.326468946214773,0.152614890238679,-0.295873266964963,0.0364445589096075,-2
"ITA",1997,56890371,20991780937.3607,20895928415.2393,368.986536181328,367.30167246122,0.0234432815603682,0.0285727049932918,0.0186296603121461,0.022191209762874,0.00481362124822216,0.00638149523041776,-0.075296668936108,-0.0623407887104463,-0.186862580797269,0.169971127702058,-0.212262643263395,0.0567182327254258,-1
"ITA",1999,56916316,21777310645.0372,21734967353.3249,382.619821090269,381.875864090094,0.0146396522546492,0.018193838924466,0.0203275958208504,0.0202952471772466,-0.00568794356620117,-0.0021014082527806,-0.0249832130589932,-0.0657432336585421,0.19145070015957,0.110394020176038,-0.181743589779139,0.0377505830894087,1
"ITA",2000,56942108,22450272585.9627,22364787104.7083,394.264866098086,392.763596049312,0.0299810704557562,0.0281123014235476,0.0261166437776845,0.0293960548351491,0.00386442667807163,-0.00128375341160147,-0.0388989331617589,-0.0444986049891718,0.470429934153496,0.054118721152281,-0.29506120598251,0.0737650070053522,2
"ITA",2001,56976976,22962844068.7249,22892798628.6333,403.019705165204,401.790341218412,0.0219625245231585,0.0227225192092053,0.00303976255030847,0.0038019078815763,0.01892276197285,0.018920611327629,-0.080627830166765,-0.180423733178999,0.258974337412231,-0.0711715620322535,-0.426511191242408,-0.065490043404897,3
"ITA",2002,57089823,23213510655.8553,23110364218.4774,406.613813741467,404.807074256955,0.00887841746046814,0.00748018043932941,0.00568943842718639,0.00382292913555471,0.00318897903328175,0.0036572513037747,-0.117583635322457,-0.218492021716123,0.325991756263122,-0.116798992443485,-0.537589084715766,-0.0874398368563454,4
"ITA",2003,57399187,23340885239.9797,23228731447.9294,406.641390930846,404.687464439686,6.78192755021456e-05,-0.000295517294859771,0.0110416401145388,0.0103800031386667,-0.0109738208390366,-0.0106755204335265,-0.125120465807254,-0.289818628042513,0.225238108286812,-0.14683900562209,-0.682409312036827,-0.128689722261056,5
"JPN",1993,124938000,51294991677.027,51903787162.8371,410.563572948398,415.436353734149,-0.0147967672063576,-0.00908466863411306,-0.00340563508537883,-0.00388240817350027,-0.0113911321209788,-0.00520226046061278,0.122850574042278,0.0196214493091686,-0.309997259351587,0.31051762189428,-0.367565590308358,0.206257114850199,-5
"JPN",1994,125265000,51591305917.9017,52011413888.436,411.85730984634,415.211063652545,0.00314617002599427,-0.000542444561706823,0.0187885389977023,0.0188164926266712,-0.015642368971708,-0.019358937188378,0.125521196034343,-0.0599911063047885,-0.417651478589478,0.239538791023616,-0.531521411758542,0.134307543323507,-4
"JPN",1995,125570246,52505991714.5565,52944677292.1402,418.140390634868,421.633937805141,0.0151402848611477,0.0153505135689977,0.0158487713628999,0.0144459526849436,-0.000708486501752148,0.000904560884054106,0.121323109198318,-0.16187471762605,-0.460437010815696,0.180414685608322,-0.874781914499486,0.0684596442821174,-3
"JPN",1996,125864000,53991345715.6334,54629630788.51,428.965754430444,434.036982683769,0.0255598503409233,0.0289922523993402,0.0148317097559252,0.0178701593677086,0.0107281405849982,0.0111220930316316,0.12109924382265,-0.177559564168969,-0.528441255113355,0.152504164045312,-0.77132336609869,0.0201428253273037,-2
"JPN",1997,126166000,53854740184.0926,54548101553.537,426.856206775935,432.351834515932,-0.00492988500559033,-0.00389005550263377,0.0186296603121461,0.022191209762874,-0.0235595453177364,-0.0260812652655078,0.109466082991599,-0.198523889827838,-0.722038818601055,0.162542249328828,-0.820065651784246,-0.000336645549138814,-1
"JPN",1998,126486000,52464156016.3368,53103957144.4379,414.782315958579,419.840592195484,-0.0286933614809657,-0.0293645916831107,0.018980453161662,0.0217722047165152,-0.0476738146426277,-0.0511367963996259,0.12350585011028,-0.170529175803807,-0.655036273179346,0.232802938051116,-0.90649891914302,0.0388114100553136,0
"JPN",1999,126686000,51755911823.5274,52384193689.6366,408.536948230486,413.496311270674,-0.015171483998218,-0.0152265031653753,0.0203275958208504,0.0202952471772466,-0.0354990798190684,-0.035521750342622,0.182775656005083,-0.42058527510004,-0.820360967438339,0.0358460538100595,-1.24496461300427,-0.204355684868148,1
"JPN",2000,126925843,53021228875.6448,53777017916.3661,417.733911569488,423.688483332477,0.0222622958776535,0.0243498824035351,0.0261166437776845,0.0293960548351491,-0.00385434790003103,-0.00504617243161398,0.204461715164812,-0.639963956737663,-1.09497676646223,-0.180775506867784,-1.41835137010668,-0.433947801480727,2
"JPN",2001,127291000,53003231559.9902,53815374173.356,416.394179949802,422.774384468313,-0.00321229505479437,-0.00215980937681959,0.00303976255030847,0.0038019078815763,-0.00625205760510283,-0.00596171725839589,0.206262992798702,-0.634275359675523,-1.12678182370238,-0.210991506130363,-1.33864049252086,-0.435214523000302,3
"JPN",2002,127435000,52783925842.692,53542831819.9608,414.20273741666,420.157977164521,-0.00527680171287148,-0.00620789004063926,0.00568943842718639,0.00382292913555471,-0.0109662401400579,-0.010030819176194,0.211591978489594,-0.620246802618855,-1.03743958746513,-0.242407155739278,-1.3523320689588,-0.417354272979885,4
"JPN",2003,127619000,52705507664.7029,53547027498.2606,412.991072369341,419.585073525577,-0.00292958167619783,-0.00136447387652527,0.0110416401145388,0.0103800031386667,-0.0139712217907366,-0.011744477015192,0.227361675391202,-0.689462445483897,-1.03092833985696,-0.290859898608691,-1.44475621866788,-0.468749281076781,5
"MEX",1993,89364560,11810301293.3494,11556658882.386,132.158668865481,129.320380275872,-0.001236508060388,-0.0036726577696502,-0.00340563508537883,-0.00388240817350027,0.00216912702499084,0.000209750403850073,0.159570198696838,-1.8964611531286,-2.2717331041459,-1.75071718588017,-1.63686354198165,-1.84875815087939,-5
"MEX",1994,90953505,12482331545.6935,12198970199.8127,137.238598399188,134.12314566451,0.0377177675880382,0.036465481994167,0.0187885389977023,0.0188164926266712,0.018929228590336,0.0176489893674958,0.152746038731588,-1.92876341674329,-2.36650782947208,-1.85759928570117,-1.50714807675843,-1.95346161799008,-4
"MEX",1995,92506744,11960264345.5373,11495829852.6239,129.290728744461,124.270181346172,-0.059657425405006,-0.0763002983191106,0.0158487713628999,0.0144459526849436,-0.0755061967679058,-0.0907462510040542,0.14347909386775,-1.34361176214181,-1.97182750233275,-1.25803702286028,-0.929498764691437,-1.37466595588427,-3
"MEX",1996,94005638,12236520480.1621,11816152233.4196,130.167942481941,125.696208065942,0.0067619022001324,0.0114098714928641,0.0148317097559252,0.0178701593677086,-0.00806980755579279,-0.00646028787484454,0.155060132486334,-1.50227120833845,-2.28042070097186,-1.36934297844494,-1.16299487736437,-1.51681941525351,-2
"MEX",1997,95438019,12749780203.6665,12442886935.0858,133.592255342878,130.376626269724,0.025966808470498,0.036559438426834,0.0186296603121461,0.022191209762874,0.00733714815835196,0.0143682286639599,0.171978606011803,-1.73145169595205,-2.55948575188089,-1.52668292781352,-1.5580198000601,-1.69969624584086,-1
"MEX",1998,96799183,13326530821.9801,13001956635.8947,137.671934916849,134.318867504229,0.0300812812899958,0.0297891943791013,0.018980453161662,0.0217722047165152,0.0111008281283338,0.00801698966258613,0.170207118277352,-1.93936100191927,-2.80381949438937,-1.69338794420223,-1.7895677992788,-1.9047756235585,0
"MEX",1999,98085415,13654717673.0348,13399071309.8264,139.212518732115,136.606154032447,0.0111281055550769,0.0168854161966632,0.0203275958208504,0.0202952471772466,-0.00919949026577349,-0.00340983098058345,0.232307260840472,-2.12951140101401,-3.2622197574203,-1.77618680804492,-2.06772675579548,-2.07284358156062,1
"MEX",2000,99368858,14905624373.5249,14652064759.7025,150.002975514973,147.451274520056,0.074653453389077,0.0763957813640079,0.0261166437776845,0.0293960548351491,0.0485368096113925,0.0469997265288589,0.270855372920889,-2.20634753187444,-3.71379623078882,-1.75646682579414,-2.46884076541442,-2.08543511212147,2
"MEX",2001,100739263,14824690017.3737,14613466555.5888,147.159008075866,145.062273838442,-0.019141440898828,-0.016334653997383,0.00303976255030847,0.0038019078815763,-0.0221812034491364,-0.0201365618789593,0.223760358769923,-2.085700200473,-2.78476971955528,-1.95635683143063,-1.766246930408,-2.17109363700843,3
"MEX",2002,102167274,15216272231.4172,15047589826.3015,148.934895056681,147.283853597792,0.0119955747612854,0.0151985767246128,0.00568943842718639,0.00382292913555471,0.00630613633409904,0.0113756475890581,0.226363152877974,-2.14158859926555,-2.81284052984893,-2.10416445691728,-1.74731210639588,-2.27079496315129,4
"MEX",2003,103587899,16015849247.7301,15837343127.5807,154.611198820917,152.887965490841,0.0374043063941407,0.0373436997761853,0.0110416401145388,0.0103800031386667,0.0263626662796019,0.0269636966375186,0.215896342667723,-2.09944270252175,-2.62752813221982,-2.11044767664616,-1.62882101186995,-2.26217342981636,5
"NLD",1993,15290368,5708358953.33912,5586528924.63716,373.330383764414,365.362620745109,-0.00413773675777662,0.00305426774001205,-0.00340563508537883,-0.00388240817350027,-0.000732101672397789,0.00693667591351232,-0.234377838462248,1.04133060914699,1.63472068534675,1.0231622977875,1.40489457511701,1.05414490468487,-5
"NLD",1994,15382834,5835150189.25706,5749016178.32005,379.328684770119,373.729325709427,0.0159392964239711,0.0226414654474834,0.0187885389977023,0.0188164926266712,-0.0028492425737312,0.00382497282081218,-0.195913821399634,0.786119384907854,1.58002578423358,0.555962859467018,1.38083678752957,0.679844077355722,-4
"NLD",1995,15459004,6025323465.18012,5984136156.86624,389.761427397271,387.097134903791,0.0271317559387052,0.0351438487720497,0.0158487713628999,0.0144459526849436,0.0112829845758053,0.020697896087106,-0.199744293010423,0.941777551861274,1.57723704836443,0.881168756516312,1.28659220050402,0.939880744370299,-3
"NLD",1996,15530500,6183527940.36631,6177224430.85282,398.153822501936,397.747943134659,0.0213035919937861,0.0271428398335329,0.0148317097559252,0.0178701593677086,0.00647188223786088,0.0092726804658243,-0.176722668044665,0.920969867381239,1.49612316181883,0.82910056065256,1.31161570925877,0.885661644334893,-2
"NLD",1997,15610650,6483016397.67432,6455008560.23698,415.294455879436,413.50030653669,0.042149381556059,0.0388397598326931,0.0186296603121461,0.022191209762874,0.0235197212439129,0.016648550069819,-0.145791760920206,0.946201128161125,1.40578493090461,0.901272216145237,1.2328360684999,0.937574772789046,-1
"NLD",1998,15707205,6791545224.18989,6663554098.65974,432.384069870476,424.23550839629,0.0403264430274772,0.0256304895751498,0.018980453161662,0.0217722047165152,0.0213459898658153,0.0038582848586346,-0.156982988073151,0.99676565625723,1.38821306057574,1.02937124193566,1.15230497071167,1.02947656934295,0
"NLD",1999,15812085,7074190544.87852,7029368912.1714,447.391381015123,444.556736962355,0.0341195403653387,0.0467889436576829,0.0203275958208504,0.0202952471772466,0.0137919445444883,0.0264936964804363,-0.172437875284391,0.93770898967975,1.38116668589916,0.91209427363057,1.12856701192566,0.95298089513366,1
"NLD",2000,15925505,7438220729.72744,7379282924.96216,467.063413670551,463.362569975782,0.0430312536306561,0.0414321471146115,0.0261166437776845,0.0293960548351491,0.0169146098529716,0.0120360922794625,-0.170208171871372,0.962089394443091,1.34719464855956,0.934305258484214,1.14025647142709,0.952842222333806,2
"NLD",2001,16046182,7627068214.78456,7435957597.82078,475.319812201093,463.409775473117,0.0175228284270199,0.000101870750908617,0.00303976255030847,0.0038019078815763,0.0144830658767114,-0.00370003713066769,-0.203853834288239,0.934637471857068,1.22032913410993,0.940935102938692,1.06952120461287,0.932245354562744,3
"NLD",2002,16148921,7689500956.70723,7469259653.18942,476.161903120786,462.523759524826,0.00177006268433111,-0.0019137793053714,0.00568943842718639,0.00382292913555471,-0.00391937574285528,-0.00573670844092611,-0.289764892490661,0.940591167677717,1.16826744442289,0.964994444861065,1.07316087143987,0.937322337422124,4
"NLD",2003,16225303,7711656350.31306,7617016882.76953,475.285814404394,469.452982343044,-0.00184159139352857,0.0148702219507317,0.0110416401145388,0.0103800031386667,-0.0128832315080674,0.00449021881206502,-0.355093401777539,1.5827946014591,1.27664962890562,1.04282527312048,2.45370192052569,1.02612528766591,5
"NZL",1993,3572200,909740723.144913,844223677.787254,254.672393243635,236.331582158685,0.0524383812940554,0.0445823108440333,-0.00340563508537883,-0.00388240817350027,0.0558440163794343,0.0484647190175336,0.143296629923109,-0.468333710599336,-0.841730100155704,-1.78219495101637,0.982783588231111,-1.68397351360346,-5
"NZL",1994,3620000,957828946.234298,892857173.647098,264.593631556436,246.645628079309,0.0382171963949904,0.0427167742514287,0.0187885389977023,0.0188164926266712,0.0194286573972882,0.0239002816247575,0.130780492652047,-0.454594504188438,-0.698017566618033,-1.42964128379495,0.852491785543367,-1.37167941283568,-4
"NZL",1995,3673400,980592377.781456,918981041.410703,266.944078450878,250.171786739996,0.00884400926023066,0.0141952265226504,0.0158487713628999,0.0144459526849436,-0.0070047621026692,-0.000250726162293269,0.129035237364068,-0.630870631337353,-0.746289216553901,-1.73703981609673,0.652128897494668,-1.6079420286513,-3
"NZL",1996,3732000,1007152139.68386,932145875.967497,269.86927644262,249.771135039522,0.0108984879712182,-0.00160279011379405,0.0148317097559252,0.0178701593677086,-0.00393322178470701,-0.0194729494815027,0.054599565641933,-0.392933994219301,0.216931062678649,-1.39487440273323,0.727650351881955,-1.02668624578014,-2
"NZL",1997,3781300,1031895715.14476,970050513.034323,272.894431847449,256.538892189015,0.0111473434382798,0.0267352408535286,0.0186296603121461,0.022191209762874,-0.00748231687386625,0.0045440310906546,0.0476481000334897,-0.686206499774011,-0.201890962392271,-1.51956681609777,0.323241744450089,-1.21941817262593,-1
"NZL",1998,3815000,1038556660.41229,990994578.790011,272.229793030744,259.762668096988,-0.00243848691990944,0.0124881195500306,0.018980453161662,0.0217722047165152,-0.0214189400815714,-0.0092840851664846,0.0255531342445174,-0.751576682446483,-0.240792346146153,-1.70275442154672,0.255296920772217,-1.29815406164663,0
"NZL",1999,3835100,1102064558.70418,1036121582.00068,287.362665563917,270.168074365904,0.0540985241653313,0.039275863843959,0.0203275958208504,0.0202952471772466,0.0337709283444809,0.0189806166667124,0.0914788721720033,-0.604624954625213,-0.637109689891424,-1.52034739610782,0.497385653267037,-1.32140433916469,1
"NZL",2000,3857700,1136667964.3708,1072088548.54543,294.649134036031,277.908740582583,0.0250402112071129,0.0282485255335736,0.0261166437776845,0.0293960548351491,-0.00107643257057166,-0.00114752930157547,-0.0139795521407697,-0.653437170024613,-0.256645849722616,-1.10923995165731,-0.00910286792250958,-0.926183308875352,2
"NZL",2001,3880500,1189598820.9912,1129418901.9645,306.558129362504,291.049839444529,0.0396221204149354,0.046201733563211,0.00303976255030847,0.0038019078815763,0.0365823578646269,0.0423998256816347,-0.137575152215944,-0.453549344114843,0.315252034645175,-0.811334275667974,-0.204256296459939,-0.504742249819698,3
"NZL",2002,3948500,1216812442.40236,1155509816.18531,308.170809776463,292.645261791899,0.00524681371222346,0.00546664283166365,0.00568943842718639,0.00382292913555471,-0.000442624714962925,0.00164371369610894,-0.112923799009954,-0.410799884234543,0.375641053998806,-0.818287173715361,-0.0282372890363591,-0.533241449596682,4
"NZL",2003,4027200,1278294309.69402,1217556409.6518,317.415154373763,302.333236405394,0.0295563458527237,0.0325686759403698,0.0110416401145388,0.0103800031386667,0.0185147057381849,0.0221886728017031,-0.085241428685018,-0.603996190689667,0.242273299667714,-1.04475557953611,-0.257607167951921,-0.692291683107534,5
"PRT",1997,10108977,2574503743.20311,2571018673.22504,254.675002545076,254.330252529513,0.0536196967811753,0.0464101669474051,0.0186296603121461,0.022191209762874,0.0349900364690292,0.024218957184531,0.0452673029332762,0.0852601016803062,-0.582089974260589,0.494910997920737,-0.875667247562394,0.319137436815341,-1
"PRT",1998,10160196,2731227727.59108,2723259873.24285,268.816440902427,268.032218398429,0.0540405383805238,0.0524735618991112,0.018980453161662,0.0217722047165152,0.0350600852188618,0.030701357182596,0.102594954210013,0.157523484374912,-0.709175851524591,0.558115223540244,-0.342465877343279,0.336456436060119,0
"PRT",1999,10217828,2866499171.87396,2857152174.22593,280.538992423239,279.62421898528,0.042683954873147,0.0423394355375262,0.0203275958208504,0.0202952471772466,0.0223563590522966,0.0220441883602795,0.113563338706738,0.0380275270742007,-0.779342788266316,0.483625596996668,-0.39459445953575,0.203377734273721,1
"PRT",2000,10289898,2992301982.18686,2943801897.05174,290.799965382248,286.086596490241,0.0359229008929667,0.0228479231932814,0.0261166437776845,0.0293960548351491,0.00980625711528216,-0.00654813164186763,0.125918773125529,0.137367581314985,-0.788507950731866,0.54725410685352,-0.108337110367236,0.254541531541431,2
"PRT",2001,10362722,3031350194.17072,2979363730.6609,292.524511819454,287.507831500343,0.0059128376367541,0.00495554994693759,0.00303976255030847,0.0038019078815763,0.00287307508644563,0.00115364206536128,0.094001503440158,0.148533841363188,-0.842898474364846,0.519337992282472,-0.0701012018364977,0.256800603235476,3
"PRT",2002,10419631,3072099445.82317,3025585501.34734,294.837643081907,290.373574778928,0.00787637814766207,0.00991818300233316,0.00568943842718639,0.00382292913555471,0.00218693972047568,0.00609525386677845,0.0410945304092075,0.201904140601539,-0.701870833235609,0.561509909031859,-0.205148757004309,0.351323071063194,4
"PRT",2003,10458821,3049650882.24619,3019070350.31165,291.586487831295,288.66258924516,-0.0110881813668549,-0.00590978809212928,0.0110416401145388,0.0103800031386667,-0.0221298214813936,-0.016289791230796,-0.0332541603049048,0.246318325392306,-0.814747825261735,0.621336920529732,-0.0585430423267084,0.388768427914712,5
"SWE",1993,8718558,2404684375.93702,2290977871.16837,275.812167096557,262.770273612721,-0.0509972576699527,-0.0568169173984572,-0.00340563508537883,-0.00388240817350027,-0.0475916225845738,-0.0529345092249569,0.00959373208079151,0.174875845747647,0.774169030087348,-0.0801761106165979,0.929737067896162,-0.00128418278487996,-5
"SWE",1994,8780741,2509678127.99878,2430373276.49152,285.816211638491,276.784530655388,0.0356289075674674,0.051959169715496,0.0187885389977023,0.0188164926266712,0.0168403685697651,0.0331426770888248,-0.00958494052392556,0.238566384651433,0.790247026285522,-0.0649072356643718,1.01573241493244,0.0190880266752422,-4
"SWE",1995,8826944,2644304533.0222,2572820410.57651,299.571916738364,291.47351683397,0.0470055237916851,0.0517098145006525,0.0158487713628999,0.0144459526849436,0.0311567524287852,0.0372638618157088,-0.0189382579237067,0.2955713705415,0.979899956387473,0.0555444131974543,0.899856128113123,0.167387990614502,-3
"SWE",1996,8840999,2703272794.2298,2629595398.77748,305.765535572372,297.43193034831,0.0204640732369992,0.0202362429319267,0.0148317097559252,0.0178701593677086,0.00563236348107399,0.00236608356421808,-0.00310035796829522,0.224486365239676,0.912634900199906,0.00836963764820342,0.752828911239805,0.125336907081472,-2
"SWE",1997,8846059,2809382028.14113,2735100156.57986,317.585721295904,309.188550130613,0.0379291855926853,0.0387658921483727,0.0186296603121461,0.022191209762874,0.0192995252805392,0.0165746823854986,-0.0206105394062573,0.275473009498201,0.965263427504787,-0.20067198583701,0.98683342383699,0.0390199878201725,-1
"SWE",1998,8850975,2961968002.13187,2897837075.50063,334.648781872265,327.403147732383,0.0523337993088306,0.0572409938209075,0.018980453161662,0.0217722047165152,0.0333533461471687,0.0354687891043923,-0.0588222625942464,0.237590608715906,0.982935418258907,-0.179186107183387,0.805681790295023,0.087312084621431,0
"SWE",1999,8857879,3103048636.88795,3098482769.09191,350.315085235185,349.799626873647,0.0457514235015433,0.066168216676024,0.0203275958208504,0.0202952471772466,0.0254238276806928,0.0458729694987774,-0.052775406259828,0.378568581166084,1.05100415793086,-0.127306083849649,0.962821699957998,0.209634488226961,1
"SWE",2000,8872112,3268407708.66692,3270801236.99484,368.391168716865,368.660949838645,0.0503123390619509,0.0525168906280484,0.0261166437776845,0.0293960548351491,0.0241956952842663,0.0231208357928994,-0.024561530502603,0.366474933860881,0.864523905334052,-0.0415397666323511,0.91555626000101,0.164666382833868,2
"SWE",2001,8895963,3318830279.55779,3321932096.59449,373.071502158653,373.420179085107,0.0126247639696944,0.0128268845908419,0.00303976255030847,0.0038019078815763,0.0095850014193859,0.00902497670926561,-0.0790742113486845,0.37679516997499,0.99376943443584,-0.189363753725343,0.932307011331041,0.144388929759684,3
"SWE",2002,8924960,3376647593.33392,3386949672.79835,378.337560429842,379.491860221038,0.0140167180592581,0.0161288767947454,0.00568943842718639,0.00382292913555471,0.00832727963207169,0.0123059476591907,-0.108158802129114,0.326035353811366,0.9145218331057,-0.235331312225897,0.953001783870142,0.0311242746394055,4
"SWE",2003,8958232,3437536729.15002,3496042334.07342,383.72937083456,390.260302934042,0.0141507265462639,0.0279808119902727,0.0110416401145388,0.0103800031386667,0.00310908643172514,0.017600808851606,-0.0787116863232435,0.29421149113154,0.918850703086403,-0.239177155643204,0.871378672242078,0.0542032723671688,5
"USA",1993,259918588,112530380152.033,110491429568.992,432.944719413578,425.100145469365,0.00829920510463644,0.00304785590462586,-0.00340563508537883,-0.00388240817350027,0.0117048401900153,0.00693026407812614,0.008693108200864,-0.00495775000884047,0.887596021462258,-0.362215527834455,0.753191224960954,-0.183235419266767,-5
"USA",1994,263125821,116525469192.908,114666111055.234,442.850757671965,435.784335491855,0.0226227720925802,0.0248227000403141,0.0187885389977023,0.0188164926266712,0.00383423309487796,0.00600620741364288,-0.0102491782959856,-0.0834122445663957,0.866445066459829,-0.436695286384904,0.590792848981274,-0.234936729320885,-4
