iso,year,EHB_dev,ehb_crude_dev,eq_ehb_crude_dev,debt_ehb_crude_dev,fdi_ehb_crude_dev,eq_debt_ehb_crude_dev
PRT,2014,-0.13079343810978694,-0.21588014099681807,-0.6486005281642631,0.4028266027351959,-0.21164868836198503,-0.05973149640638031
PRT,2015,-0.12756490230886486,-0.15818113474191836,-0.580357263012939,0.4176849122858377,-0.12106748749957552,-0.040754708203283085
PRT,2016,-0.12228942399264331,-0.22441109406677867,-0.6802774285257833,0.3808685532694823,-0.164759233620017,-0.10824631571497634
PRT,2017,-0.08312788119555947,-0.1862582947832011,-0.6726650792636097,0.550385344990288,-0.20224925309589448,-0.02333313814897009
PRT,2018,-0.090205096231748,-0.3132303536810709,-0.7385727665744013,0.4767424095609517,-0.42738143262387085,-0.06278278632774936
PRT,2019,NA,-0.43402001847953137,-0.826303050469393,0.36579102533229946,-0.5718241340107367,-0.18251595994889422
PRT,2020,NA,-0.42304924341546213,-0.7943834380637637,0.4206500831945787,-0.5818287796783159,-0.17009031609046027
PRT,2021,NA,-0.47660679155496444,-0.7235000649675608,0.3262306634262303,-0.6154445254786491,-0.2476383822611222
PRT,2022,NA,-0.46014428367425403,-0.707941625751876,0.30779038127477176,-0.5798148970959796,-0.2207346262097191
PRT,2023,NA,-0.5140405037360178,-0.7943300199404588,0.2354785117793261,-0.6051864767792781,-0.303589685963622
PRT,2024,NA,-0.49230043740611684,-0.8264126606399786,0.3392987719396904,-0.6478540388278122,-0.2646346087961301
ESP,1970,NA,NA,-1.6612929010917732,NA,-2.4741292400638972,NA
ESP,1971,NA,NA,-1.7755586874718219,NA,-2.4625822921902554,NA
ESP,1972,NA,NA,-1.9118636314457111,NA,-2.258783844295195,NA
ESP,1973,NA,NA,-2.1503953949216434,NA,-2.1640818667683455,NA
ESP,1974,NA,NA,-2.2549232456122468,NA,-2.04739775937711,NA
ESP,1975,0.11254588082969874,NA,-2.0003132956200966,NA,-1.9215291719955654,NA
ESP,1976,0.15447724370235216,NA,-1.5945206857754446,NA,-1.5279640335394182,NA
ESP,1977,NA,NA,-1.4692802001760947,NA,-1.4275285532588442,NA
ESP,1978,0.0839030822619824,NA,-1.6338266369141472,NA,-1.3430193675706579,NA
ESP,1979,0.10311469424216146,NA,-1.68765659851217,NA,-1.410654085148546,NA
ESP,1980,0.12422754020920002,-1.9104044140261078,-1.6442490491339878,-4.232260185171451,-1.3446038455107168,-2.8779523383912045
ESP,1981,0.11667751105651747,-1.7475773032410054,-1.5318757720473766,-3.5425661025239705,-1.1402948237909638,-2.7986309822782
ESP,1982,0.09043753845215607,-1.462575412428095,-1.1458220583493919,-2.1020134143090754,-0.80129109949422,-2.0150354388189697
ESP,1983,0.08234577463349568,-0.9645099355085227,-1.1517504641385585,-2.0784232709982984,-0.6482582907886578,-1.616245281793733
ESP,1984,0.07045443782319549,-0.9424221128816752,-0.8461364194573484,-1.7453128199920673,-0.6707654071502063,-1.3070960546725674
ESP,1985,0.04827540031130628,-0.9838290127740681,-0.6711256189384578,-1.8422673614786405,-0.6813957295125324,-1.249235909752335
ESP,1986,0.07089431092105081,-0.9458904845376233,-0.6194623712935741,-1.5416539179409994,-0.8839063142756713,-1.0396432871639076
ESP,1987,0.0825667851791475,-1.0960095417381721,-0.7494168207178724,-2.0618297795417946,-0.5501400500475015,-1.379564226469919
ESP,1988,0.08394035990778004,-1.2074065292843357,-0.7910057887310336,-2.058942035863239,-0.6604264046705537,-1.4378515186819327
ESP,1989,0.08881988561196719,-1.3106328179227325,-1.0403296104840813,-1.936717410660529,-0.7436715651554242,-1.549414345058497
ESP,1990,0.10400412403322312,-1.35599406752483,-1.2422891496555843,-1.8840741489204333,-0.7587906563759454,-1.664956241335541
ESP,1991,0.11438109343860703,-1.2800097474096943,-1.2535253361659366,-1.6879368291389771,-0.7063188150312554,-1.5811066707717578
