iso,year,Population,consumption,GDP,GNI,NNI,consumption_pc,GDP_pc,GNI_pc,NNI_pc,gdp_log_diff,consumption_log_diff,gdp_log_diff_total,consumption_log_diff_total,gdp_dev,consumption_dev,EHB_dev,ehb_crude_dev,time,resid_stage1
PRT,2003,10458821,290537.932,358440.733,342723.761,287227.413,0.02777922406359187,0.03427161943014418,0.032768871462662955,0.027462695173767673,-0.013102885064545156,-0.0020023858916538018,0.009662788536100031,0.013412611296469645,-0.022765673600645187,-0.015414997188123447,-0.0332541603049048,-0.8147478252617348,5,-0.002341036306107469
SWE,1993,8718558,264678.007,317817.103,315178.234,267445.852,0.03035800266511962,0.03645294359457149,0.036150270950769614,0.030675468580928174,-0.02668076253171714,-0.02411075237267779,7.506699939936468e-4,4.024419786907707e-4,-0.027431432525710786,-0.02451319435136856,0.009593732080791506,0.7741690300873478,-5,-0.001401078524730802
SWE,1994,8780741,267045.351,330579.894,334037.482,286509.739,0.030412621326605584,0.03764829118635887,0.03804206068713335,0.03262933492742811,0.03226535415268472,0.0017975354737211902,0.02192266706654955,0.016872771348837468,0.010342687086135172,-0.015075235875116277,-0.009584940523925556,0.7902470262855221,-4,-0.012625317290493383
SWE,1995,8826944,269445.887,344115.124,352751.134,304035.06,0.03052538760866728,0.03898462752227725,0.039962996706447894,0.03444397743998376,0.03487983593092414,0.0037010205207050895,0.013371735050302203,0.00923424394204897,0.02150810088062194,-0.00553322342134388,-0.018938257923706736,0.9798999563874732,-3,-0.009237382306462726
SWE,1996,8840999,273200.325,349981.322,356293.015,305681.347,0.030901521988634995,0.03958617368919508,0.040300085431521936,0.03457543055937457,0.015312505700572743,0.012246719997541344,0.02098947950889274,0.01611839226672851,-0.005676973808319996,-0.0038716722691871652,-0.00310035796829522,0.912634900199906,-2,0.007399321146232309
SWE,1997,8846059,278659.085,360708.221,366367.971,313459.873,0.03150092996214473,0.040776149130364155,0.04141595381627005,0.035434974263680585,0.02961742230750497,0.019211630017244907,0.026335157855756908,0.018975927724345087,0.0032822644517480626,2.357022928998198e-4,0.04143502745087857,0.9652634275047872,-1,0.0064610768002575794
SWE,1998,8850975,288203.26,376023.286,383079.409,326990.612,0.03256175280124506,0.04248382647109499,0.04328104067630967,0.03694402164733264,0.04102611954177737,0.03312130464389629,0.023230864628554837,0.0263528230874015,0.017795254913222536,0.0067684815564947876,0.27059187748053987,0.9829354182589074,0,0.0035979030905876935
SWE,1999,8857879,298204.546,391820.473,402816.285,340458.059,0.03366545715966542,0.04423411891266521,0.04547547838483682,0.03843561861705269,0.040372962526641576,0.03333392892979603,0.025309875083651345,0.029891484046359107,0.01506308744299023,0.0034424448834369237,0.14506268667431443,1.0510041579308569,1,0.0023986319861720924
SWE,2000,8872112,308885.449,409966.154,419741.541,353284.148,0.03481532345398706,0.04620840607061768,0.04731021666543434,0.03981962220494962,0.04366531871053203,0.0335853174242966,0.03087750969983727,0.028969714362745425,0.012787809010694762,0.004615603061551177,-0.024561530502603013,0.8645239053340524,2,0.00542783925189964
SWE,2001,8895963,310600.914,415545,423465.55,354116.938,0.034914816304878964,0.04671163762708995,0.04760199092554679,0.03980647603862561,0.010831602235966464,0.0028536560733440908,0.0061081024849212184,0.015292912361159594,0.004723499751045246,-0.012439256287815503,-0.07907421134868453,0.99376943443584,3,-0.00698564847502102
SWE,2002,8924960,317472.019,425009.988,429844.624,358812.453,0.03557125398881339,0.04762038014736201,0.04816207848550582,0.04020325614904716,0.019267490608485094,0.01862656437743926,0.004057365313375083,0.012811404001128235,0.01521012529511001,0.005815160376311024,-0.1081588021291141,0.9145218331056996,4,0.005419802583257804
SWE,2003,8958232,321166.355,433004.543,442330.557,371463.47,0.03585153353920729,0.048335937604652345,0.0493769928039372,0.04146615872417682,0.014914509814679011,0.00784850322531927,0.009662788536100031,0.013412611296469645,0.00525172127857898,-0.005564108071150375,-0.07871168632324355,0.918850703086403,5,-4.5514826169918327e-4
USA,1993,259918588,9342825.549,11258711.251,10895828.38,9272205.81,0.03594519969075856,0.04331629891356597,0.041920158399752466,0.03567350023461962,0.0139618035813176,0.014204819447477757,7.506699939936468e-4,4.024419786907707e-4,0.013211133587323953,0.013802377468786986,0.008693108200863997,0.8875960214622585,-5,0.004551937266525649
USA,1994,263125821,9643743.265,11712327.286,11363891.797,9691059.928,0.03665069140059805,0.04451226885103002,0.04318805259708815,0.03683051663713383,0.027235873182219095,0.01943674523622896,0.02192266706654955,0.016872771348837468,0.005313206115669544,0.002563973887391491,-0.010249178295985597,0.8664450664598293,-4,-0.0023671037697059966
USA,1995,266278393,9879068.837,12026736.6,11751685.083,10010572.955,0.03710052748065067,0.04516602516825314,0.04413307798128405,0.037594386995568205,0.01458029294366181,0.012198894209967559,0.013371735050302203,0.00923424394204897,0.0012085578933596075,0.0029646502679185893,-0.009536363521309488,0.906616463939804,-3,2.719169410808006e-4
USA,1996,269394284,10166074.184,12480478.034,12270180.555,10478046.743,0.03773678503141514,0.04632792444103974,0.04554729362780392,0.03889483691866306,0.025399750331617454,0.017004161695250986,0.02098947950889274,0.01611839226672851,0.004410270822724716,8.85769428522476e-4,-0.016540550098637863,0.8468609165438723,-2,-0.0035848131017728047
USA,1997,272646925,10513001.724,13035500.859,12910632.772,11048075.257,0.03855903280038826,0.04781092197903937,0.047352937400632705,0.04052154726116936,0.031509207716641896,0.021555037435414537,0.026335157855756908,0.018975927724345087,0.005174049860884988,0.0025791097110694494,0.0437263738608481,0.660148879368563,-1,-0.002414668356651171
USA,1998,275854104,11005789.769,13619899.746,13637995.496,11682983.16,0.039897139862744256,0.04937356214210973,0.0494391611298993,0.04235203678535811,0.03216099494265734,0.034114252238227394,0.023230864628554837,0.0263528230874015,0.008930130314102502,0.007761429150825894,0.3124330898456053,0.5035146742571452,0,-1.54002645737684e-5
USA,1999,279040168,11546272.105,14272078.437,14247787.059,12191143.159,0.041378530509628995,0.05114703929292359,0.05105998595514034,0.04368956357208042,0.03528950626127081,0.036457520906223895,0.025309875083651345,0.029891484046359107,0.0099796311776194635,0.006566036859864788,0.22461815011722652,0.3972930814421287,1,-0.001716918537148635
USA,2000,282162411,12055711.225,14854034.675,14884551.72,12718590.262,0.04272614194879416,0.052643563054187256,0.05275171723706317,0.045075423820361386,0.028839364039926263,0.032048796932576895,0.03087750969983727,0.028969714362745425,-0.002038145659911006,0.0030790825698314706,0.06801374397320892,0.13591366845104935,2,0.0022615173728213244
USA,2001,284968955,12377249.717,14995970.671,15118333.638,12868649.111,0.04343367759831944,0.05262317318389998,0.053052563701193343,0.045158073836499134,-3.8739437111745545e-4,0.016424165189145246,0.0061081024849212184,0.015292912361159594,-0.006495496856038674,0.0011312528279856515,0.08027657834692892,-0.05093742558836456,3,0.0030061503652320173
USA,2002,287625193,12721087.139,15250969.254,15332511.748,13033333.622,0.044228000358091026,0.05302376017527783,0.05330726278904226,0.04531360235193306,0.007583540732417848,0.01812295906018102,0.004057365313375083,0.012811404001128235,0.003526175419042765,0.005311555059052786,0.08782687057755101,-0.12340646198008076,4,0.0011448966810028492
USA,2003,290107933,13089631.825,15677326.26,15666369.006,13332398.887,0.04511986862834254,0.05403963310441428,0.054001863527116986,0.045956684979724424,0.018977605448095236,0.019964614803047898,0.009662788536100031,0.013412611296469645,0.009314816911995205,0.006552003506578252,0.07340468485026663,0.06398072601760485,5,-0.00113751459681027
