REF_AREA,TIME_PERIOD,measure,OBS_VALUE,Population,OBS_VALUE_per_capita
JPN,2010,GNI,5242441522730.477,128057352,40938.23150997591
JPN,2011,GNI,5176465751346.78,127834233,40493.58008309699
JPN,2012,GNI,5214781653207.225,127592657,40870.54675260211
JPN,2013,GNI,5326049942539.21,127413888,41801.172746091936
JPN,2014,GNI,5333536898380.367,127237150,41918.07894455642
JPN,2015,GNI,5509187220183.676,127094745,43347.088978255364
JPN,2016,GNI,5563456088234.581,127041812,43792.32317809338
JPN,2017,GNI,5639387737953.704,126918546,44433.12593538303
KOR,1986,GDP,385218187939.2513,41213674,9346.853860668944
KOR,1987,GDP,442694316123.172,41621690,10636.144666955426
KOR,1988,GDP,495890596791.7713,42031247,11798.141434913205
KOR,1989,GDP,532850451384.9336,42449038,12552.709707695463
KOR,1990,GDP,594284584798.9631,42869283,13862.713421145
KOR,1991,GDP,657288550699.7131,43295704,15181.380367431215
KOR,1992,GDP,709133439003.1064,43747962,16209.519405797839
KOR,1993,GDP,769273809985.3894,44194628,17406.500400577857
KOR,1994,GDP,855846618805.8354,44641540,19171.529898068828
KOR,1995,GDP,962101749220.98,45092991,21335.948844488492
KOR,1996,GDP,1029654156469.0769,45524681,22617.493057646618
KOR,1997,GDP,1088279515728.8322,45953580,23682.14871896449
KOR,1998,GDP,1005516016898.1246,46286503,21723.74130096034
KOR,1999,GDP,1098229720724.5707,46616677,23558.73029569591
KOR,2000,GDP,1183739793810.5408,47008111,25181.607357303525
KOR,2001,GDP,1233417165552.8784,47370164,26037.84875122827
KOR,2002,GDP,1332132356129.425,47644736,27959.696452708333
KOR,2003,GDP,1373753421915.7053,47892330,28684.205214398742
KOR,2004,GDP,1440362975394.57,48082519,29956.06314624594
KOR,2005,GDP,1479499743882.9536,48184561,30704.850540880794
KOR,2006,GDP,1520464393233.1428,48438292,31389.719382201645
KOR,2007,GDP,1608919861253.5042,48683638,33048.47228659255
KOR,2008,GDP,1629789643963.4875,49054708,33223.91897559532
KOR,2009,GDP,1655068081624.5864,49307835,33566.02620302811
KOR,2010,GDP,1766828708530.9263,49554112,35654.532736474546
KOR,2011,GDP,1783547475117.3772,49936638,35716.21051295799
KOR,2012,GDP,1812967463226.3738,50199853,36114.995460771046
KOR,2013,GDP,1868492922958.7466,50428893,37052.031321781076
KOR,2014,GDP,1924303142955.8567,50746659,37919.799665153456
KOR,2015,GDP,2030098805867.594,51014947,39794.19611800428
KOR,2016,GDP,2117109808777.7954,51217803,41335.4280107992
KOR,2017,GDP,2191394810965.4885,51361911,42665.75694517068
KOR,1986,GNI,377153867784.1499,41213674,9151.182876444112
KOR,1987,GNI,437483569149.9268,41621690,10510.951601194638
KOR,1988,GNI,492160042043.7604,42031247,11709.384735688674
KOR,1989,GNI,531328141029.14307,42449038,12516.847638081765
KOR,1990,GNI,593706723548.3931,42869283,13849.233810334385
KOR,1991,GNI,656640373184.6001,43295704,15166.409424468537
KOR,1992,GNI,708221885790.2896,43747962,16188.682933168167
KOR,1993,GNI,768279523069.8235,44194628,17384.002487130867
KOR,1994,GNI,853759890712.4624,44641540,19124.785809639685
KOR,1995,GNI,958688977813.4135,45092991,21260.26587620709
KOR,1996,GNI,1026163091259.4711,45524681,22540.807946781024
KOR,1997,GNI,1082627278095,45953580,23559.149865908163
KOR,1998,GNI,992959231856.856,46286503,21452.4573579658
KOR,1999,GNI,1086543584416.4586,46616677,23308.044552735035
KOR,2000,GNI,1176101650780.3352,47008111,25019.121716682792
KOR,2001,GNI,1225362584230.884,47370164,25867.81384651495
KOR,2002,GNI,1327361433471.0486,47644736,27859.561095501685
KOR,2003,GNI,1369129779780.5288,47892330,28587.66277983403
